Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Anatolia,CASUAL DINING,4.1,96.0,"5112 Dundas Street West, Etobicoke M9A1C2",Turkish,60.0,Etobicoke
Tom's Dairy Freeze,DESSERT PARLOR,4.7,93.0,"630 The Queensway, Etobicoke M8Y 1K5","Ice Cream, Desserts, Fast Food",20.0,Etobicoke
Magoo's,QUICK BITES,4.4,121.0,"4242 Dundas Street West, Etobicoke M8X 1Y6","Burger, Fast Food",20.0,Etobicoke
Toji Sushi,CASUAL DINING,4.3,76.0,"5088 Dundas Street West, Etobicoke M9A1C2","Sushi, Japanese",50.0,Etobicoke
Pazzia Osteria,CASUAL DINING,4.4,83.0,"848 The Queensway, Etobicoke M8Z 1N6",Italian,60.0,Etobicoke
Bua Thai,CASUAL DINING,4.5,101.0,"743 The Queensway, Etobicoke M8Y 2T3",Thai,45.0,Etobicoke
Burrito Boyz,QUICK BITES,4.2,117.0,"3803 Lake Shore Boulevard West, Etobicoke","Mexican, Fast Food",25.0,Etobicoke
Thyme 4 Pizza & Pasta,CASUAL DINING,4.1,101.0,"890 The Queensway, Etobicoke M8Z 1N8","Italian, Pizza",50.0,Etobicoke
Dino's,CASUAL DINING,4.1,98.0,"820 The Queensway, Etobicoke","Pizza, Italian",30.0,Etobicoke
Drupati's Doubles & Roti Shop,QUICK BITES,4.5,75.0,35 Woodbine Downs Boulevard Suite 3b M9W 6N5,Caribbean,20.0,Etobicoke
Bombay On The Lake,CASUAL DINING,4.0,84.0,"3007 Lake Shore Boulevard West, Etobicoke M8V 1K2",Indian,40.0,Etobicoke
The Monk's Kettle,CASUAL DINING,4.5,81.0,"3073 Bloor Street West, Etobicoke M8X 1C7","Canadian, Bar Food",60.0,Etobicoke
Il Paesano Pizzeria,CASUAL DINING,4.0,113.0,"396 Brown's Line, Etobicoke M8W 3T8","Italian, Fast Food",35.0,Etobicoke
Milano's Pizza,QUICK BITES,4.3,102.0,"3886 Bloor Street West, Etobicoke M9B1L3","Pizza, Fast Food",30.0,Etobicoke
St. James Gate,CASUAL DINING,4.2,83.0,"5140 Dundas Street West, Etobicoke M9A 1C2","Bar Food, Irish",80.0,Etobicoke
Via Allegro Ristorante,FINE DINING,3.9,92.0,"1750 The Queensway, Etobicoke",Italian,130.0,Etobicoke
Lenny's Panini & Pizza,CASUAL DINING,4.3,88.0,"4748 Dundas Street West, Etobicoke","Italian, Pizza",45.0,Etobicoke
California Sandwiches,QUICK BITES,4.3,85.0,"1603 The Queensway, Etobicoke",Sandwich,20.0,Etobicoke
Sweet Olenka's,DESSERT PARLOR,4.4,69.0,"2790 Lake Shore Boulevard West, Etobicoke M8V 1H5","Desserts, Ice Cream",15.0,Etobicoke
Bier Markt,CASUAL DINING,2.7,87.0,"199 North Queen Street, Etobicoke M9C 1A7","Bar Food, Canadian",70.0,Etobicoke
La Veranda Osteria,CASUAL DINING,3.6,88.0,"946 Royal York Road, Etobicoke M8X 2E5",Italian,40.0,Etobicoke
Thrive Organic Kitchen & Cafe,CASUAL DINING,4.0,47.0,"3473 Lake Shore Boulevard W, Etobicoke M8W 1N4",Healthy Food,40.0,Etobicoke
Luci Restaurant,CASUAL DINING,4.0,66.0,"664 The Queensway, Etobicoke M8Y 1K7",Italian,80.0,Etobicoke
Taste Of Thailand,CASUAL DINING,4.1,76.0,"5310 Dundas Street West, Etobicoke M9B1B3","Thai, Asian",45.0,Etobicoke
Pho House,CASUAL DINING,4.0,86.0,"6 Points Plaza, 5230 Dundas Street West, Etobicoke M9B1A8","Vietnamese, Thai, Asian",50.0,Etobicoke
Creme De La Creme,CASUAL DINING,4.1,81.0,"2991 Bloor Street West, Etobicoke M8X 1C1",Diner,30.0,Etobicoke
Grappa Ristorante,CASUAL DINING,4.1,75.0,"690 The Queensway, Etobicoke M8Y 1K8",Italian,40.0,Etobicoke
Artisano Bakery Cafe,BAKERY,4.3,92.0,"1020 Islignton Avenue, Etobicoke","Cafe, Bakery, Breakfast",25.0,Etobicoke
Ruth's Chris Steak House,CASUAL DINING,3.0,87.0,970 Dixon Road Building B M9W 1J9,"Steak, American",150.0,Etobicoke
850 Degrees Pizza,CASUAL DINING,4.0,49.0,"3455 Lake Shore Boulevard West, Etobicoke M8W 1N2","Pizza, Italian",40.0,Etobicoke
Dimpflmeier Bakery,BAKERY,4.5,63.0,"26 Advance Road, Etobicoke M8Z 2T4","Bakery, Desserts",20.0,Etobicoke
Merlot,CASUAL DINING,4.1,69.0,"2994 Bloor Street West, Etobicoke M8X 1C2",French,70.0,Etobicoke
Cheese Boutique,BAKERY,4.3,49.0,"45 Ripley Avenue, Toronto M6S 3P2","Sandwich, Deli",,Etobicoke
Wingporium,CASUAL DINING,4.1,75.0,"1000 Islington Avenue, Etobicoke M8Z 4P8","Bar Food, Southern",50.0,Etobicoke
Lone Star Texas Grill,CASUAL DINING,3.9,70.0,"930 Dixon Road, Etobicoke","Tex-Mex, Bar Food",80.0,Etobicoke
Rocco's Plum Tomato,CASUAL DINING,3.9,71.0,"164 The Queensway, Etobicoke",Italian,35.0,Etobicoke
The Empanada Company,QUICK BITES,4.1,63.0,"122 Fortieth Street, Etobicoke M8W3N3",Latin American,25.0,Etobicoke
Sushi-Ya Japan,CASUAL DINING,4.2,65.0,"621 Dixon Road, Toronto M9W 1H7","Japanese, Sushi",50.0,Etobicoke
Green Mango,CASUAL DINING,4.0,83.0,"3006 Bloor Street West, Etobicoke M8X 1C2",Thai,40.0,Etobicoke
Just Greek,CASUAL DINING,4.2,79.0,"3004 Bloor Street West, Etobicoke M8X 1C2",Greek,40.0,Etobicoke
FBI Pizza,QUICK BITES,3.9,67.0,"2336 Lake Shore Boulevard West, Etobicoke","Pizza, Italian",25.0,Etobicoke
Mandarin Restaurant - Queensway,CASUAL DINING,3.6,77.0,"1255 The Queensway, Etobicoke","Chinese, Asian, Canadian",60.0,Etobicoke
Pulcinella,CASUAL DINING,3.8,67.0,"3687 Lake Shore Boulevard West, Etobicoke M8W 1P7",Italian,110.0,Etobicoke
Black Angus Steak House,CASUAL DINING,4.1,72.0,"3277 Bloor Street West, Etobicoke",Steak,100.0,Etobicoke
Chutney's,CASUAL DINING,2.8,77.0,"3077 Bloor Street West, Etobicoke",Indian,50.0,Etobicoke
ViBo,CASUAL DINING,4.0,65.0,"2995 Bloor Street West, Etobicoke M8X 1C1",Italian,90.0,Etobicoke
Nimman,CASUAL DINING,4.0,54.0,"2451 Lake Shore Boulevard, Toronto M8V 1C5",Thai,40.0,Etobicoke
Wally's Grill,CASUAL DINING,3.4,61.0,"123 Rexdale Boulevard, Etobicoke","Grill, Breakfast",30.0,Etobicoke
Milestones,CASUAL DINING,3.9,64.0,"1001 The Queensway, Etobicoke M8Z 6C7","Grill, Canadian",65.0,Etobicoke
Azarias,CASUAL DINING,4.2,47.0,"3058 Bloor Street West, Etobicoke M8X1C4",Canadian,40.0,Etobicoke
Cho Dang Soon Tofu,CASUAL DINING,3.6,51.0,"5130 Dundas Street West, Etobicoke M9A1C2","Korean, Asian",40.0,Etobicoke
Moxie's Grill & Bar,CASUAL DINING,3.9,63.0,"55 Reading Ct, Toronto M9W 7K7","Grill, Steak, Canadian, Fusion",65.0,Etobicoke
Canyon Creek,CASUAL DINING,3.5,60.0,"1900 The Queensway, Toronto M9C 5H5",Steak,80.0,Etobicoke
The Keg Steakhouse + Bar - Dixon Road,CASUAL DINING,3.9,75.0,927 Dixon Road,Steak,100.0,Etobicoke
OBQ Burgers,QUICK BITES,4.0,47.0,"602 Brown's Line, Etobicoke M8W 3V5","Burger, Grill, Fish and Chips",20.0,Etobicoke
Samosa And Sweet Factory,QUICK BITES,3.9,40.0,"1850 Albion Road, Unit 6 -7, Etobicoke M9J 5J2","Indian, Desserts",25.0,Etobicoke
Kothur Indian Cuisine,CASUAL DINING,3.7,36.0,"2403 Lake Shore Boulevard West, Etobicoke",Indian,40.0,Etobicoke
The Burger's Priest,QUICK BITES,3.7,51.0,"1599 The Queensway, Etobicoke",Burger,30.0,Etobicoke
Big Butcher Barbeque,CASUAL DINING,3.8,41.0,"843 Kipling Avenue, Etobicoke M8Z 5G9","Burger, Grill",30.0,Etobicoke
Caffe Demetre,DESSERT PARLOR,4.3,58.0,"2962 Bloor Street West, Etobicoke M8X 2J2","Desserts, Ice Cream, Cafe",35.0,Etobicoke
Dundas Street Grille,CASUAL DINING,3.6,50.0,"5238 Dundas Street West, Etobicoke M9B6M1",Canadian,50.0,Etobicoke
Brar's Sweets & Restaurants,CASUAL DINING,3.7,44.0,2646 Islington Avenue M9V 2X5,Indian,35.0,Etobicoke
Mai Bistro,CASUAL DINING,3.9,36.0,"4906 Dundas Street West, Etobicoke M9A1B5","Latin American, Tapas",50.0,Etobicoke
Tich,CASUAL DINING,3.6,27.0,"2314 Lake Shore Boulevard West, Etobicoke M8V 1B5","Indian, Pakistani",70.0,Etobicoke
Izba Restaurant,CASUAL DINING,3.5,60.0,"648 The Queensway, Etobicoke M8Y 1K7",European,50.0,Etobicoke
Arizona Grill Lounge,CASUAL DINING,3.0,50.0,"215 Carlingview Drive, Etobicoke M9W 5E8","Burger, Bar Food, Mexican",45.0,Etobicoke
Jack Astor's,CASUAL DINING,4.2,60.0,"1900 The Queensway, Etobicoke",Bar Food,55.0,Etobicoke
Mitzie's Jerk,QUICK BITES,3.7,39.0,"3337 Bloor Street E, Etobicoke M8X 1E9",Jamaican,25.0,Etobicoke
Maurya East Indian Roti,CASUAL DINING,3.9,43.0,"2481 Lake Shore Boulevard West, Etobicoke",Indian,40.0,Etobicoke
Tucker's Marketplace,CASUAL DINING,3.9,43.0,"15 Carlson Court, Etobicoke",Italian,60.0,Etobicoke
Kingsway Fish & Chips,QUICK BITES,3.9,50.0,"3060 Bloor Street West, Etobicoke M8X1C4","Fish and Chips, Grill, Fast Food",30.0,Etobicoke
Casa Barcelona,CASUAL DINING,3.4,59.0,"2980 Bloor Street West, Etobicoke M8X 1B9",Spanish,60.0,Etobicoke
Henry VIII Ale House,CASUAL DINING,3.9,61.0,"3078 Bloor Street West, Etobicoke M8X 1C8",Bar Food,55.0,Etobicoke
Ma Maison,BAKERY,3.8,44.0,"4243 Dundas Street West, Etobicoke M8X 1Y3","Bakery, French, Cafe, Desserts",30.0,Etobicoke
Gojima,CASUAL DINING,4.1,52.0,"3345 Bloor Street West, Etobicoke M8X1E9","Sushi, Japanese",35.0,Etobicoke
Rocco Restaurant & Bar,CASUAL DINING,3.8,39.0,"2083 Lake Shore Boulevard West, Etobicoke M6S 1A1",Italian,50.0,Etobicoke
Rajdhani,QUICK BITES,3.8,33.0,"2658 Islington Avenue, Etobicoke",Indian,20.0,Etobicoke
Pickle Barrel,CASUAL DINING,3.5,40.0,"25 The West Mall, Toronto M9C 1B8","Grill, Canadian",60.0,Etobicoke
Egglicious,CASUAL DINING,4.0,46.0,"430 Kipling Avenue, Etobicoke M8Z 5C9",Diner,40.0,Etobicoke
Sloppy Joe's,BAR,4.0,46.0,"3527 Lake Shore Boulevard West, Etobicoke M8W1N5",Bar Food,55.0,Etobicoke
Buster's Kitchen X Bar,CASUAL DINING,3.8,32.0,"3747 Lake Shore Boulevard W, Etobicoke M8W 1P9",Seafood,30.0,Etobicoke
Magic Spot Grill,QUICK BITES,4.0,52.0,"2973 Bloor Street West, Etobicoke M8X 1C1","Fast Food, Grill",25.0,Etobicoke
Ottimo Ristorante,CASUAL DINING,3.9,44.0,"3075 Bloor Street West, Etobicoke M8X 1C7",Italian,35.0,Etobicoke
Bonimi,CASUAL DINING,4.2,42.0,"3319 Bloor Street West, Etobicoke M8X 1E7","Grill, European",40.0,Etobicoke
McNies',QUICK BITES,3.9,41.0,"315 Burnhamthorpe Road, Etobicoke M9B 2A2","Fish and Chips, Fast Food, Seafood, Grill",30.0,Etobicoke
Trattoria Leonardo,CASUAL DINING,4.0,46.0,"4740 Dundas Street West, Etobicoke",Italian,60.0,Etobicoke
I Love Sushi,CASUAL DINING,3.7,36.0,"4944 Dundas Street West, Etobicoke M9A 1B7",Sushi,50.0,Etobicoke
Ginko Japanese Restaurant - International Plaza Hotel,CASUAL DINING,3.8,32.0,"International Plaza Hotel. 655 Dixon Road, Etobicoke M9W 1J3","Sushi, Japanese, Asian",60.0,Etobicoke
Gohyang,CASUAL DINING,3.8,18.0,"5096 Dundas Street West, Etobicoke M9A1C2","Korean, Japanese, Chinese, Asian",30.0,Etobicoke
Tandoori Time,CASUAL DINING,3.9,35.0,"1727 Albion Road, Etobicoke","Indian, Pakistani",35.0,Etobicoke
Red Lobster,CASUAL DINING,3.5,37.0,"1790 The Queensway, Etobicoke M9C 5H5",Seafood,60.0,Etobicoke
Perkins Restaurant & Bakery,CASUAL DINING,2.9,37.0,600 Dixon Road M9W 1J1,"Canadian, Bakery",45.0,Etobicoke
Hamdi Restaurant,CASUAL DINING,3.9,31.0,"18 Rexdale Boulevard, Etobicoke","Somali, African",25.0,Etobicoke
John's Fish & Chips,CASUAL DINING,3.9,36.0,"5090 Dundas Street West, Etobicoke",Fish and Chips,40.0,Etobicoke
Fair Grounds,CAFÉ,3.9,38.0,"3785 Lake Shore Boulevard, Etobicoke",Cafe,15.0,Etobicoke
Sunny Morning,CASUAL DINING,3.8,24.0,"1602 The Queensway, Etobicoke M8Z1V1",Diner,30.0,Etobicoke
Pearl Sushi,QUICK BITES,3.9,28.0,"2391 Lake Shore Boulevard W, Etobicoke M8V 1B7","Sushi, Japanese",35.0,Etobicoke
Birds & Beans,CAFÉ,3.7,30.0,"2413 Lake Shore Boulevard West, Etobicoke M8V 1C5",Cafe,25.0,Etobicoke
Sempre Pizza & Pasta,CASUAL DINING,3.9,40.0,"3038 Bloor Street West, Etobicoke M8X 1C4",Italian,55.0,Etobicoke
Posticino Ristorante,CASUAL DINING,4.0,42.0,"755 The Queensway, Etobicoke M8Z 1M8",Italian,70.0,Etobicoke
Fresh Rolls,CASUAL DINING,3.0,38.0,"1830 The Queensway, Etobicoke M9C 5H5","Thai, Vietnamese",45.0,Etobicoke
Madras Dosa Hut,CASUAL DINING,2.7,30.0,"1123 Albion Road, Toronto M9V 1A9",Indian,30.0,Etobicoke
Nando's,CASUAL DINING,3.5,24.0,"Unit D1, SmartCentres Etobicoke Index, 150 N Queen Street, Etobicoke, Toronto M9C 1A8","Portuguese, African",25.0,Etobicoke
Orwell's Pub,BAR,3.9,44.0,"3373 Bloor Street West, Etobicoke M8X 1G2",Bar Food,40.0,Etobicoke
Chubby's Fish N' Chips,QUICK BITES,3.9,36.0,"2290 Islington Avenue, Toronto M9W 3W8","Burger, Fish and Chips",35.0,Etobicoke
Albatros Pub,CASUAL DINING,3.9,40.0,"3057 Lake Shore Boulevard West, Etobicoke M8V 1K6","Bar Food, Polish",60.0,Etobicoke
Cellar Door,CASUAL DINING,3.6,26.0,"3003 Lake Shore Boulevard West, Etobicoke M8V 2B9",Italian,50.0,Etobicoke
Capi's Gourmet Pizza,QUICK BITES,3.9,29.0,"4247 Dundas Street West, Etobicoke","Pizza, Fast Food, Sandwich",30.0,Etobicoke
Faley Restaurant,CASUAL DINING,3.8,34.0,"42 Rexdale Boulevard, Etobicoke M9W 5Z3",Hakka Chinese,35.0,Etobicoke
Golden Asian Cuisine,CASUAL DINING,3.9,30.0,"123 Rexdale Boulevard, Etobicoke","Hakka Chinese, Asian",25.0,Etobicoke
Montana's Cookhouse,CASUAL DINING,3.3,33.0,"1007 The Queensway, Etobicoke M8Z 6C7","Canadian, Grill, BBQ, Steak",50.0,Etobicoke
K&B Sushi,CASUAL DINING,3.5,30.0,"1184 The Queensway, Etobicoke","Sushi, Japanese",40.0,Etobicoke
Souvlaki Hut,QUICK BITES,3.9,34.0,"5304 Dundas Street West, Etobicoke","Greek, Fast Food",30.0,Etobicoke
Dosa Darbar,CASUAL DINING,3.6,23.0,"1150 Albion Road, Toronto M9V 1A8",Indian,25.0,Etobicoke
Ranu Thai,QUICK BITES,3.8,21.0,"3308 Lake Shore Boulevard West, Etobicoke",Thai,30.0,Etobicoke
Mr. Kiwi Rice and Noodle Bar,CASUAL DINING,3.6,28.0,"621 Dixon Road, Etobicoke","Chinese, Thai, Vietnamese",40.0,Etobicoke
BPC Best Portuguese Chicken,CASUAL DINING,2.9,28.0,942 The Queensway M8Z 1P4,Portuguese,30.0,Etobicoke
Five Guys,QUICK BITES,3.8,34.0,"SmartCentres Etobicoke Index, 148 North Queen Street, Etobicoke","Fast Food, Burger",25.0,Etobicoke
Cora's Breakfast & Lunch,CASUAL DINING,2.6,35.0,"The Queensway Commons, 1555 The Queensway, Etobicoke","Diner, Canadian",35.0,Etobicoke
Old Mill Dining Room - Old Mill,CASUAL DINING,2.8,13.0,"Old Mill, 21 Old Mill Road, Etobicoke M8X 1G5",Modern European,90.0,Etobicoke
Boston Pizza,CASUAL DINING,3.0,36.0,"5 Carlson Court, Etobicoke","American, Pizza",40.0,Etobicoke
George's The Greek,QUICK BITES,3.9,31.0,"3575 Lake Shore Boulevard West, Etobicoke M8W 1P5","Greek, Fast Food",40.0,Etobicoke
Village Trattoria,CASUAL DINING,3.9,26.0,"4903 Dundas Street West, Etobicoke M9A1B4",Italian,60.0,Etobicoke
Noor Makkah,QUICK BITES,3.8,29.0,"1158 Albion Road, Toronto M9V 1A8","Indian, Pakistani",20.0,Etobicoke
Sushi2Go,CASUAL DINING,3.2,23.0,"2976 Bloor Street West, Etobicoke","Sushi, Japanese",40.0,Etobicoke
Hong Kong Gardens,CASUAL DINING,3.8,34.0,"2993 Bloor Street West, Etobicoke M8X1C1","Chinese, Asian",30.0,Etobicoke
Wok Of Asia,CASUAL DINING,3.7,20.0,"6640 Finch Avenue West, Etobicoke","Hakka Chinese, Asian",30.0,Etobicoke
Joey,BAR,3.4,18.0,25 The West Mall Unit 500 Toronto Ontario,"Steak, Grill, Fusion",70.0,Etobicoke
Sultan Grill House,CASUAL DINING,3.4,17.0,"Finchwood Village, 25 Woodbine Downs Boulevard, Etobicoke","Steak, Seafood, Italian",60.0,Etobicoke
New Toronto Fish & Chips,QUICK BITES,3.9,25.0,"146 Fifth Street, Etobicoke",Fish and Chips,35.0,Etobicoke
South St. Burger,QUICK BITES,3.7,34.0,"1020 Islington Avenue, Etobicoke, ON, M8Z 6A4","Fast Food, Burger",25.0,Etobicoke
Feast of Dilli,CASUAL DINING,3.5,14.0,378 browns line M8W 3T7,Indian,,Etobicoke
Ancom Chinese Restaurant,CASUAL DINING,3.7,27.0,"834 The Queensway, Etobicoke M8Z 1N5",Chinese,25.0,Etobicoke
The Kabob House,QUICK BITES,3.8,28.0,"2977 Lake Shore Boulevard West, Etobicoke",Middle Eastern,15.0,Etobicoke
High Seas Fish and Chips,CASUAL DINING,3.9,24.0,"1086 Islington Avenue, Etobicoke M8Z 4R9","Fish and Chips, Grill",35.0,Etobicoke
Roti Roti Family,CASUAL DINING,3.6,19.0,"979 Albion Road, Toronto M9V 1A6",Caribbean,43.0,Etobicoke
The Squire,CASUAL DINING,3.6,28.0,"3335 Bloor St W, Etobicoke, ON M8X 1E9",Bar Food,65.0,Etobicoke
Timothy's Pub,CASUAL DINING,3.6,26.0,"344 Brown's Line, Etobicoke",Bar Food,50.0,Etobicoke
The Crooked Cue,CASUAL DINING,3.8,23.0,"3056 Bloor Street West, Etobicoke","Canadian, Bar Food",45.0,Etobicoke
Queensway Fish & Chips,CASUAL DINING,3.6,22.0,"1236 The Queensway, Etobicoke",Seafood,25.0,Etobicoke
Trini's Gardens Restaurant,CASUAL DINING,3.3,14.0,"3266 Lake Shore Blvd W, Etobicoke","Caribbean, Chinese",20.0,Etobicoke
Joe's Pastizzi Plus,QUICK BITES,3.9,22.0,"5070 Dundas Street West, Etobicoke M9A1B9",Italian,20.0,Etobicoke
Chinese Food Gallery,QUICK BITES,3.5,29.0,"5138 Dundas Street West, Etobicoke","Chinese, Asian",30.0,Etobicoke
Viking Fish & Chips,QUICK BITES,3.7,24.0,"826 The Queensway, Etobicoke M8Z 1N5",Fish and Chips,20.0,Etobicoke
Tre Rose Bakery,BAKERY,3.6,23.0,"2098 Kipling Avenue, Etobicoke M9W 4K6","Bakery, Italian",15.0,Etobicoke
Olio - Sheraton Toronto Airport Hotel & Conference...,CASUAL DINING,3.8,28.0,"801 Dixon Road, Toronto M9W 1J5","Mediterranean, Grill, Tapas",90.0,Etobicoke
Scruffy Murphy's Irish Pub,CASUAL DINING,3.5,30.0,"225 The East Mall, Etobicoke M9B 6J1","Bar Food, Burger, Pizza",65.0,Etobicoke
Grabb-A-Pizza,QUICK BITES,3.7,24.0,"2428 Islington Avenue, Etobicoke","Pizza, Fast Food",25.0,Etobicoke
Beaumont Kitchen,CASUAL DINING,2.9,10.0,"CF Sherway Gardens, 25 The West Mall, Etobicoke, ON M9C 1B8",Canadian,,Etobicoke
The Big Guy's Little Coffee Shop,CAFÉ,3.2,21.0,"2861 Lake Shore Boulevard, Etobicoke M8V 1H8","Cafe, Coffee and Tea",15.0,Etobicoke
Good Lake,CASUAL DINING,3.5,15.0,"2976 Lake Shore Boulevard West, Etobicoke M8V 1J9",Canadian,80.0,Etobicoke
Sweet Mahal,QUICK BITES,3.5,17.0,"680 Rexdale Boulevard, Etobicoke M9W 0B5","Indian, Desserts",30.0,Etobicoke
Sam's Shawarma & Donair,QUICK BITES,3.4,23.0,"1910 Kipling Avenue, Toronto M9W 4J1",Middle Eastern,15.0,Etobicoke
Panera Bread,FAST CASUAL,2.8,17.0,197 North Queen Street,"Cafe, Sandwich",30.0,Etobicoke
Wok Terminal,QUICK BITES,3.7,30.0,"156 The Queensway, Etobicoke M8Y 1J2",Chinese,25.0,Etobicoke
Ghazale,QUICK BITES,3.7,26.0,"3180 Lake Shore Boulevard West, Etobicoke M8V 1L7",Middle Eastern,20.0,Etobicoke
Maple Leaf House,CASUAL DINING,3.3,17.0,"2749 Lake Shore Boulevard West, Etobicoke M8V 1H2",American,40.0,Etobicoke
Desi Spice,CASUAL DINING,2.9,15.0,25 Woodbine Downs Boulevard M9W 6N5,Indian,30.0,Etobicoke
Exotic Indian Cuisine,CASUAL DINING,3.8,15.0,"1850 Albion Road, Unit 17-18, Etobicoke",Indian,25.0,Etobicoke
Romi's Pizza & Ristorante,CASUAL DINING,3.6,21.0,"3062 Bloor Street West, Etobicoke M8X 1C4","Italian, Pizza",30.0,Etobicoke
My Thai Kitchen,CASUAL DINING,3.7,21.0,"3321 Bloor Street West, Etobicoke M8X 1E7","Thai, Asian",30.0,Etobicoke
Hina,CASUAL DINING,3.3,7.0,"769 The Queensway, Etobicoke M8Z 1N1",Sushi,50.0,Etobicoke
Union Chicken,CASUAL DINING,3.3,5.0,"25 The West Mall, Toronto M9C 1B8",American,45.0,Etobicoke
Beer N Wings,CASUAL DINING,3.2,20.0,"5164 Dundas Street West, Etobicoke",Bar Food,60.0,Etobicoke
241 Pizza,QUICK BITES,3.4,17.0,"235 Dixon Road, Etobicoke","Pizza, Fast Food",30.0,Etobicoke
Karahi Point,CASUAL DINING,3.5,14.0,"2642 Islington Avenue, Etobicoke M9V 2X5","Indian, Pakistani",25.0,Etobicoke
Canadiana Restaurant,CASUAL DINING,3.6,17.0,"2454 Lake Shore Boulevard West, Etobicoke","Canadian, Breakfast",50.0,Etobicoke
Lucky Garden,CASUAL DINING,3.3,20.0,"3828 Bloor Street West, Etobicoke M9B1K9","Chinese, Asian",30.0,Etobicoke
Swiss Chalet Rotisserie & Grill,CASUAL DINING,2.9,17.0,"1255 The Queensway, Etobicoke M8Z 1S1","Canadian, Grill, Beverages",40.0,Etobicoke
La Rose Bakery,BAKERY,3.8,18.0,"La Rose Plaza, 140 La Rose Avenue, Toronto M9P 1B1",Bakery,15.0,Etobicoke
Mai Mai,QUICK BITES,3.1,19.0,"3272 Lake Shore Boulevard West, Etobicoke M8V 1M4",Chinese,35.0,Etobicoke
T.J. O'shea's Irish Snug,Other,3.5,17.0,"3481 Lake Shore Boulevard West, Etobicoke M8W 1N5","American, Irish",50.0,Etobicoke
Indar's Roti and Doubles,CASUAL DINING,3.7,13.0,"1152 Albion Road, Toronto M9V 1A8",Caribbean,15.0,Etobicoke
Xawaash,QUICK BITES,3.7,9.0,"130 Queens Plate Drive, Etobicoke",Grill,25.0,Etobicoke
Miss Natalie's,CASUAL DINING,3.4,12.0,"5118 Dundas Street West, Etobicoke",Caribbean,30.0,Etobicoke
