Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
The Porch,CASUAL DINING,2.9,30.0,"250 Adelaide Street West, Toronto M5H 1X6","Bar Food, American",50.0,Entertainment District
The Fifth Grill & Terrace,FINE DINING,3.8,55.0,"225 Richmond Street West, Toronto M5V 1W2 1W2","French, Steak",150.0,Entertainment District
Kama,CASUAL DINING,3.6,101.0,"214 King Street W, Toronto M5J 2H5",Indian,50.0,Entertainment District
Il Fornello,CASUAL DINING,3.4,89.0,"214 King Street West, Toronto",Italian,65.0,Entertainment District
Bloke,Other,4.0,69.0,"401 King Street West, Toronto M5V 1K1","Canadian, Bar Food",50.0,Entertainment District
The Ballroom,BAR,3.6,68.0,"145 John Street, Toronto M5V 2E4","Bar Food, Canadian, Mexican, Burger",70.0,Entertainment District
Lone Star Texas Grill,CASUAL DINING,3.5,94.0,"212 King Street West, Toronto M5H 1K5","Tex-Mex, Bar Food",80.0,Entertainment District
Victor,CASUAL DINING,3.8,47.0,"Hotel Le Germain, 30 Mercer Street, Toronto M5V 3C6",Canadian,100.0,Entertainment District
Hey Lucy,CASUAL DINING,3.9,137.0,"295 King Street West, Toronto M5V 1J5 1J6",Italian,45.0,Entertainment District
King Street Social Kitchen & Bar - Hyatt Regency...,CASUAL DINING,3.6,34.0,"Hyatt Regency Toronto, 370 King Street West, Toronto M5V 1J9",Canadian,80.0,Entertainment District
CJ Lunch Box,QUICK BITES,4.0,58.0,"409 Richmond Street West, Toronto M5V 1X2","Sushi, Japanese",15.0,Entertainment District
Ginger,QUICK BITES,3.9,76.0,"212 Queen Street West, Toronto M5V 1Z2",Vietnamese,25.0,Entertainment District
Figo,CASUAL DINING,3.2,25.0,295 Adelaide Street West. M5V 1P6,Italian,50.0,Entertainment District
Penelope,CASUAL DINING,4.0,66.0,"225 King Street West, Toronto M5V 3M2",Greek,60.0,Entertainment District
Chipotle,FAST CASUAL,3.7,72.0,"123 Front Street West, Unit 105, Toronto M5J 2M3",Tex-Mex,30.0,Entertainment District
Khao San Road,CASUAL DINING,3.7,31.0,"11 Charlotte Street, Toronto M5V 2H5",Thai,30.0,Entertainment District
Maki My Way,CASUAL DINING,3.4,30.0,"293 King Street West, Toronto M5V 1J5","Sushi, Japanese",30.0,Entertainment District
Pizza Rustica,CASUAL DINING,4.0,153.0,"270 Wellington Street West, Toronto M5V 3P5",Pizza,55.0,Entertainment District
Pearl King,CASUAL DINING,3.2,30.0,"291 King Street West, Toronto M5V 1J5","Dim Sum, Chinese",50.0,Entertainment District
Grace O'Malley's,CASUAL DINING,3.0,51.0,"14 Duncan Street, Toronto",Bar Food,50.0,Entertainment District
Thai Princess,CASUAL DINING,3.6,68.0,"387 King Street West, Toronto M5V 1K1","Thai, Asian",40.0,Entertainment District
Vertical,CASUAL DINING,3.7,62.0,"First Canadian Place, 100 King Street West, Toronto M5X1E1",Italian,65.0,Entertainment District
Moxie's Grill & Bar,CASUAL DINING,4.0,42.0,"70 University Avenue, Toronto M5J 2M4","Grill, Steak, Canadian, Fusion",65.0,Entertainment District
Joe Mamas,CASUAL DINING,3.4,59.0,"317 King Street West, Toronto M5V 1J5","American, Steak",60.0,Entertainment District
Hooters,CASUAL DINING,3.0,66.0,"280 Adelaide Street West, Toronto M5V 1P6","American, Bar Food",70.0,Entertainment District
Sushi Time,CASUAL DINING,3.3,61.0,"325 Queen Street West, Toronto M5V 2A4","Sushi, Japanese, Asian",40.0,Entertainment District
Hoops Sports Bar & Grill,BAR,2.2,64.0,"125 Bremner Boulevard, Toronto M5J 3A8","Bar Food, Burger",65.0,Entertainment District
Flock,QUICK BITES,3.4,21.0,"330 Adelaide Street West, Toronto M5V 1R4","Healthy Food, Grill",25.0,Entertainment District
Taverna Mercatto,CASUAL DINING,3.6,30.0,"120 Bremner Boulevard, Toronto M5J 3A6",Italian,70.0,Entertainment District
Lobby Lounge - Shangri-La Hotel,CASUAL DINING,3.6,25.0,"Shangri-La Hotel, 188 University Avenue, Toronto M5T 1A1","Tea, Asian Fusion",100.0,Entertainment District
The Tavern By Trevor,CASUAL DINING,3.3,32.0,"147 Spadina Avenue, Toronto M5V 2K8","Bar Food, Fusion",60.0,Entertainment District
Aroma Espresso Bar,CAFÉ,3.4,42.0,"430 King Street West, Toronto",Cafe,25.0,Entertainment District
Gabby's,CASUAL DINING,3.0,61.0,"309 King Street West, Toronto M5V 1J5",Bar Food,55.0,Entertainment District
Nora Shawarma,QUICK BITES,3.6,49.0,"141 Spadina Avenue, Toronto M5V 1X3",Middle Eastern,,Entertainment District
Mascot Brewery,BAR,3.0,22.0,"31 Mercer Street, Toronto M5V 1H2",Bar Food,40.0,Entertainment District
Fox on John,CASUAL DINING,3.1,28.0,106 John Street #3 M5H 1X9,"Bar Food, British",55.0,Entertainment District
The Office Pub,BAR,3.5,54.0,"117 John Street, Toronto M5V 2E2",Bar Food,65.0,Entertainment District
The Jerk Joint,QUICK BITES,3.6,33.0,"238 Queen Street West, Inside Queen Live Market, Toronto M5V 1Z9","Jamaican, Caribbean",25.0,Entertainment District
The Burger's Priest,QUICK BITES,3.0,27.0,"212 Adelaide St W, Toronto M5H 1W7",Burger,30.0,Entertainment District
Arriba - Renaissance Toronto Downtown Hotel,CASUAL DINING,3.6,38.0,"Renaissance Toronto Downtown Hotel, One Blue Jays Way, Toronto M5V 1J4",Modern European,90.0,Entertainment District
Melt Grilled Cheese,QUICK BITES,3.3,29.0,"300 Richmond Street West, Toronto M5V 1X2",Canadian,25.0,Entertainment District
Casey's,CASUAL DINING,3.1,46.0,"123 Front Street West, Toronto M5J 2M2","Grill, American",70.0,Entertainment District
Forget About It! Supper Club,CASUAL DINING,3.6,40.0,"325 King Street West, Toronto M5V 1J5",Italian,80.0,Entertainment District
Rock 'n' Horse Saloon,BAR,3.2,20.0,"250 Adelaide Street West, Toronto M5H 1X6",Bar Food,65.0,Entertainment District
The Belly Buster,QUICK BITES,3.0,41.0,"389 King Street West, Toronto M5V 1K1",Sandwich,20.0,Entertainment District
Buna's Kitchen,QUICK BITES,3.7,12.0,"388 Richmond Street West, Toronto M5V 3P1",European,30.0,Entertainment District
Mi Taco Taqueria,QUICK BITES,3.0,16.0,"247 Queen Street West, Toronto M5V 1H2",Mexican,25.0,Entertainment District
Kiin,CASUAL DINING,3.6,12.0,"326 Adelaide Street West, Toronto",Thai,25.0,Entertainment District
Z-Teca,QUICK BITES,3.2,55.0,"327 King Street West, Toronto M5V 1J5",Tex-Mex,25.0,Entertainment District
Crocodile Rock,BAR,3.4,31.0,"240 Adelaide Street West, Toronto M5H 1W7",Bar Food,50.0,Entertainment District
Second Cup Coffee Co. featuring Pinkberry Frozen Yogurt,CAFÉ,3.6,21.0,287-289 King Street West M5V 1J5,"Cafe, Fast Food",20.0,Entertainment District
Fionn MacCool's,CASUAL DINING,3.2,34.0,"310 Front Street West, Toronto M5V3B6","Bar Food, Irish, Canadian",60.0,Entertainment District
Parcae,BAR,3.1,6.0,"348 Adelaide Street West, Toronto M5V 1R7",Tapas,90.0,Entertainment District
DEQ Terrace & Lounge - The Ritz-Carlton,Other,3.7,23.0,"The Ritz-Carlton, 181 Wellington Street West, Toronto M5V 3G7","Tapas, Tea",80.0,Entertainment District
Horizons Restaurant,CASUAL DINING,2.9,26.0,"CN Tower, 301 Front Street West, Toronto M5V 2T6","Canadian, Burger",90.0,Entertainment District
Milano Espresso Bar,CAFÉ,3.4,14.0,"266 Adelaide Street West, Toronto M4K 3E6",Cafe,15.0,Entertainment District
Shoeless Joe's,BAR,3.7,35.0,"276 King Street West, Toronto","American, Bar Food",60.0,Entertainment District
Dark Horse Espresso Bar,CAFÉ,3.5,18.0,"125 John Street, Toronto",Cafe,25.0,Entertainment District
Momofuku Nikai,CASUAL DINING,3.4,18.0,"Momofuku, Second Floor, 190 University Avenue, Toronto M5H 0A3","Asian Fusion, Bar Food",80.0,Entertainment District
Quesada,QUICK BITES,3.4,46.0,"234 Wellington Street West, Toronto M5V 3W1",Tex-Mex,25.0,Entertainment District
Boston Pizza,CASUAL DINING,3.1,30.0,"250 Front Street West, Toronto","American, Pizza",40.0,Entertainment District
Calii Love,CASUAL DINING,3.0,14.0,"367 King Street W, Toronto M5V 1K1","Hawaiian, Juices, Cafe",25.0,Entertainment District
St. Louis Bar and Grill,CASUAL DINING,3.3,33.0,"313 Bremner Blvd, Toronto, ON M5V 3V3","Bar Food, Grill",40.0,Entertainment District
Green Curry,QUICK BITES,3.7,26.0,"Simcoe Place, 200 Front Street West, The PATH, Toronto M5V 3K2","Thai, Vietnamese",25.0,Entertainment District
David's Tea,BEVERAGE SHOP,3.6,36.0,"278 Queen Street West, Toronto","Tea, Beverages",15.0,Entertainment District
Scaddabush,CASUAL DINING,3.4,15.0,"200 Front Street West, Toronto M5V 3J1",Italian,30.0,Entertainment District
Pita & Grill,QUICK BITES,2.8,20.0,"131 Bremner Boulevard, Toronto",Middle Eastern,35.0,Entertainment District
Gourmet Gringos,Other,3.6,25.0,Location Varies,"Latin American, Mexican, Spanish",25.0,Entertainment District
Corrado's,QUICK BITES,3.3,16.0,"118 John Street, Toronto M5V 2E2","Pizza, Sandwich, Italian, Greek",25.0,Entertainment District
Ricardas,CASUAL DINING,3.5,10.0,"134 Peter Street, Toronto M5V 2H2","Mediterranean, Bakery",25.0,Entertainment District
Evviva,CASUAL DINING,3.0,15.0,"25 Lower Simcoe Street, Toronto M5J 3A1",Italian,40.0,Entertainment District
The Roastery,CAFÉ,3.6,11.0,"401 Richmond Street West, Toronto M5V 1X3",Cafe,25.0,Entertainment District
Urawa,CASUAL DINING,2.9,23.0,"254 Adelaide Street West, Toronto","Sushi, Japanese, Asian",50.0,Entertainment District
Osmow's,QUICK BITES,3.3,17.0,"155 John Street, Toronto",Mediterranean,30.0,Entertainment District
Taco Del Mar,QUICK BITES,3.5,21.0,135 Bremner Boulevard,"Mexican, Fast Food",25.0,Entertainment District
Superfood Eateries,QUICK BITES,3.4,15.0,"268 Adelaide Street West, Toronto M5H 1X6",Healthy Food,40.0,Entertainment District
Parlour,BAR,3.0,19.0,"270 Adelaide Street West, Toronto M5V 2E2",Bar Food,50.0,Entertainment District
The Coffee Bar Inc,CAFÉ,3.6,17.0,"346 Front Street West, Toronto M5V 3A4",Cafe,20.0,Entertainment District
Pho Vistro,CASUAL DINING,3.2,10.0,"259 Queen Street West, Toronto M5V 1Z4","Vietnamese, Asian Fusion",25.0,Entertainment District
Pizzaiolo,QUICK BITES,3.6,25.0,"270 Adelaide Street West, Toronto","Pizza, Fast Food",30.0,Entertainment District
The Antler Room,BAR,3.2,18.0,"146 Front Street West, Toronto M5J 1G2",Bar Food,60.0,Entertainment District
Rexfords Prepared Meal Service,QUICK BITES,3.3,8.0,"352 Front Street West, Toronto M5V 0K3","Fusion, Canadian",20.0,Entertainment District
Kost,CASUAL DINING,3.2,11.0,80 Blue Jays Way,Mexican,,Entertainment District
Soup Nutsy,QUICK BITES,3.7,24.0,"Metro Centre, 200 Wellington Street West, The PATH, Toronto M5V 3C7","Healthy Food, Canadian",25.0,Entertainment District
Oniwa,CASUAL DINING,3.0,26.0,"214 King Street West, Toronto M5H 3S6","Sushi, Japanese",40.0,Entertainment District
Freshly Squeezed,BEVERAGE SHOP,,,"Simcoe Place, 200 Front Street West, The PATH, Toronto","Juices, Beverages",15.0,Entertainment District
Kelly's Landing,CASUAL DINING,3.4,15.0,"123 Front St W, Toronto M5J 2M2",American,40.0,Entertainment District
iQ Food Co.,CAFÉ,3.4,12.0,"18 York Street, Toronto M5V 2T6",Cafe,25.0,Entertainment District
Mamma's Pizza,QUICK BITES,2.9,24.0,"405 Richmond Street West, Toronto","Pizza, Fast Food",25.0,Entertainment District
Sen5es - SoHo Metropolitan Hotel,CASUAL DINING,3.4,49.0,"SoHo Metropolitan Hotel, 318 Wellington Street West, Toronto M5V 3T4","Canadian, Cafe",55.0,Entertainment District
Tabouli,QUICK BITES,3.2,21.0,"Simcoe Place, 200 Front Street West, The PATH, Toronto",Mediterranean,25.0,Entertainment District
Sunset Grill,CASUAL DINING,3.0,10.0,"250 Front Street West, Toronto","Diner, Breakfast",30.0,Entertainment District
Hot Black Coffee,CAFÉ,3.3,13.0,245 Queen Street W M5V 1Z4,"Cafe, Coffee and Tea",15.0,Entertainment District
Ritz Bar,CASUAL DINING,3.1,14.0,181 Wellington Street West M5V 3G7,Sushi,100.0,Entertainment District
Fifth Pubhouse,BAR,3.2,17.0,"221 Richmond Street West, Toronto M5V 1W2 1W2","Canadian, Bar Food",55.0,Entertainment District
Wide Open,BAR,3.2,11.0,"139A Spadina Avenue, Toronto M5V 2L3",Drinks Only,40.0,Entertainment District
The Marquis Bistro - Hilton Garden Inn,CASUAL DINING,3.7,16.0,"Hilton Garden Inn, Second Floor, 92 Peter Street, Toronto M5V 2G5","European, Fusion",90.0,Entertainment District
Smoke's Burritorie,QUICK BITES,2.7,5.0,"218 Adelaide Street West-Lower Level, Toronto M5H 1W7",Mexican,25.0,Entertainment District
Steam Whistle Brewery,Other,3.5,6.0,"255 Bremner Boulevard, Toronto M5V 3M9",Drinks Only,40.0,Entertainment District
Pablo Cheesetart,DESSERT PARLOR,3.0,15.0,114 Dundas Street West M5G 1C3,Desserts,,Entertainment District
La Prep,QUICK BITES,2.7,7.0,"40 University Avenue, Toronto",Cafe,25.0,Entertainment District
Tachi,CASUAL DINING,3.8,4.0,"111 Richmond St W, Toronto, ON M5H 2G4",Sushi,100.0,Entertainment District
Burrito Gordito,QUICK BITES,3.0,8.0,"120 Peter Street, Toronto M5V 2G7","Fast Food, Mexican",25.0,Entertainment District
Panago,QUICK BITES,3.9,19.0,"133 Bremner Boulevard, Toronto","Pizza, Fast Food",30.0,Entertainment District
Decadent Desserts,DESSERT PARLOR,3.5,14.0,"First Canadian Place, 100 King Street West, The PATH, Toronto M5X 2A2",Desserts,25.0,Entertainment District
Baba Geddo,QUICK BITES,3.1,10.0,"525 University Ave 4, Toronto M5V 2C5",Middle Eastern,20.0,Entertainment District
Hot Stove Club,CASUAL DINING,,,"Air Canada Centre, 40 Bay Street, Toronto M5J 2X2",Canadian,100.0,Entertainment District
La Fenice,CASUAL DINING,3.9,39.0,"319 King Street West, Toronto M5V 1J5",Italian,55.0,Entertainment District
Jules Cafe Patisserie,BAKERY,3.5,6.0,120 Peter Street,"Bakery, Cafe, French",20.0,Entertainment District
SU&BU,CASUAL DINING,3.0,6.0,"106 John Street, Toronto M5H 1X9",Japanese,20.0,Entertainment District
Brioche Dorée,CAFÉ,,,240-200 Wellington Street,"Bakery, Cafe",30.0,Entertainment District
Amaya Express,QUICK BITES,2.7,15.0,"Simcoe Place, 200 Front Street West, The PATH, Toronto",Indian,40.0,Entertainment District
Cultures,QUICK BITES,3.6,19.0,"330 Front Street West, Toronto M5V 0G5","Healthy Food, Sandwich",25.0,Entertainment District
Union Chicken,CASUAL DINING,3.5,6.0,"65 Front St W, Toronto, ON M5J 1E6",Chinese,25.0,Entertainment District
Aanch,CASUAL DINING,3.4,9.0,"259 Wellington Street West, Toronto, ON M5V 3E4",Indian,35.0,Entertainment District
Tim Hortons,CAFÉ,3.3,18.0,340 Front Street West,"American, Donuts, Desserts",20.0,Entertainment District
CASUAL DINING,Other,,,2.7,Bar Food,50.0,Entertainment District
Burro Burrito,QUICK BITES,3.4,14.0,"388 Richmond Street West, Toronto M5V 3P1",Tex-Mex,25.0,Entertainment District
Marcello's,QUICK BITES,3.0,13.0,"145 King Street West, The PATH, Toronto M5H 1B6",Deli,20.0,Entertainment District
Shawarma's King,QUICK BITES,3.0,12.0,"214 King Street West, Toronto M5C 2T3",Middle Eastern,25.0,Entertainment District
Sammy's Gourmet,QUICK BITES,2.6,15.0,"Metro Centre, 200 Wellington Street West, The PATH, Toronto",Healthy Food,25.0,Entertainment District
Zoup!,QUICK BITES,3.3,10.0,"Simcoe Place, 200 Front Street West, The PATH, Toronto",Sandwich,25.0,Entertainment District
Junked Food Co.,QUICK BITES,,,"507 Queen Street W, Toronto M5V 2B4","Fast Food, American",15.0,Entertainment District
Dublin Calling Party Pub & Kitchen,Other,,,"250 Adelaide St W, Toronto","Irish, Bar Food",50.0,Entertainment District
Sandwich Box,QUICK BITES,2.8,13.0,"388 Richmond Street West, Toronto M5V 3P1",Healthy Food,20.0,Entertainment District
Mucho Burrito,QUICK BITES,3.0,10.0,"263 Queen Street West, Toronto",Tex-Mex,30.0,Entertainment District
Jimmy The Greek,QUICK BITES,3.8,16.0,"Metro Centre, 200 Wellington Street West, The PATH, Toronto",Greek,25.0,Entertainment District
Maison Mercer,Other,3.3,9.0,"15 Mercer Street, Toronto M5V",Drinks Only,50.0,Entertainment District
California Thai,QUICK BITES,3.0,14.0,"Metro Centre, 200 Wellington Street West, The PATH, Toronto M5V 3C7","Fast Food, Thai, Asian",25.0,Entertainment District
Subway,QUICK BITES,3.6,14.0,"393 Front Street West, Toronto",Fast Food,20.0,Entertainment District
Quiznos,QUICK BITES,2.7,15.0,"228 Wellington Street West, Toronto",Fast Food,25.0,Entertainment District
Jz's Pizza,CASUAL DINING,3.3,4.0,"232 Wellington Street West, Toronto M5V 3W1",Pizza,40.0,Entertainment District
Sportsnet Grill,BAR,3.3,4.0,"1 Blue Jays Way, Toronto, ON M5V 1J4","American, Canadian, Bar Food, Grill",45.0,Entertainment District
Pumpernickel's,QUICK BITES,2.9,12.0,"Simcoe Place, 200 Front Street West, The PATH, Toronto","Deli, Fast Food",25.0,Entertainment District
Pizza Nova,QUICK BITES,3.2,12.0,"365 Front Street West, Toronto","Pizza, Fast Food",30.0,Entertainment District
Lite Bite,QUICK BITES,2.9,10.0,"145 Wellington Street West, Toronto M5J 1J1",Deli,15.0,Entertainment District
The Beverley Rooftop Bar - The Beverley Hotel,BAR,,,"The Beverley Hotel, 335 Queen Street West, Toronto M5V 2A1",Bar Food,60.0,Entertainment District
Bourbon St. Grill,QUICK BITES,3.4,14.0,"Simcoe Place, 200 Front Street West, The PATH, Toronto","Cajun, Southern",20.0,Entertainment District
Starbucks,CAFÉ,3.1,12.0,"250 Queen Street West, Toronto",Cafe,20.0,Entertainment District
Taste of Mediterranean,CASUAL DINING,3.1,8.0,"348 Front Street West, Toronto M5V 3W7",Mediterranean,25.0,Entertainment District
Pita Pit,QUICK BITES,3.3,12.0,"318 Adelaide Street West, Toronto",Healthy Food,25.0,Entertainment District
Kojin,CASUAL DINING,,,"190 University Ave, Entertainment District, Toronto",Canadian,55.0,Entertainment District
Dairy Queen (Treat),DESSERT PARLOR,3.2,12.0,351 Bremner Boulevard,"Ice Cream, Desserts, Fast Food",20.0,Entertainment District
McDonald's,QUICK BITES,3.0,14.0,"Simcoe Place, 200 Front Street West, The PATH, Toronto",Fast Food,25.0,Entertainment District
Pretty Sweet,Other,3.6,7.0,Location Varies,Desserts,25.0,Entertainment District
Buster's Sea Cove,Other,3.1,4.0,"120 Bremner Boulevard, Toronto M5J 0A1",Seafood,50.0,Entertainment District
Bar 244,Other,2.9,4.0,"244 Adelaide Street West, Toronto M5H 1Y3",Drinks Only,50.0,Entertainment District
