Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Ambiyan,CASUAL DINING,4.0,78.0,"149 Main Street Unionville, Markham L3R 2G8",Indian,60.0,Markham
Graceful Vegetarian Restaurant,CASUAL DINING,4.0,51.0,"Market Village, 7131 Kennedy Road, Unit 8, Markham L3R 0T4","Chinese, Asian",25.0,Markham
Nak Won,CASUAL DINING,2.6,78.0,"First Markham Place, 3225 Highway 7 East, Markham","Korean, Asian",50.0,Markham
Cha Me. Cha,BEVERAGE SHOP,2.9,32.0,"8333 Kennedy Road, Unit 1078, Markham L3R 4P8","Beverages, Desserts, Taiwanese, Asian",30.0,Markham
Osaka Sushi,CASUAL DINING,4.0,52.0,"5762 Highway 7 East, Markham","Sushi, Japanese, Asian",35.0,Markham
Folco's Ristorante,CASUAL DINING,4.2,62.0,"42 Main Street, Markham",Italian,75.0,Markham
Sun's Kitchen,Other,3.7,35.0,"Pacific Mall, Second Floor, Food Court, 4300 Steeles Avenue East, Markham L3R 0Y5","Northern Chinese, Chinese, Asian",20.0,Markham
A La Kitchen,CASUAL DINING,3.7,60.0,"First Markham Centre, Unit 18 - 19, 11 Fairburn Drive, Markham L6G 0A5","Shanghai, Chinese, Asian",35.0,Markham
Dayali,CASUAL DINING,2.9,51.0,20 Gibson Drive L3R 8B5,"Northern Chinese, Chinese, Asian",40.0,Markham
New City Restaurant,CASUAL DINING,3.8,48.0,"New Kennedy Square, 8362 Kennedy Road, Markham L3R 0W4",Hong Kong Style,35.0,Markham
Cora's Breakfast & Lunch,CASUAL DINING,4.0,68.0,"Markham Town Square, 3760 Highway, Unit 7E, Markham","Diner, Canadian",35.0,Markham
Hana-bi Japanese Restaurant,CASUAL DINING,3.8,49.0,"First Markham Place, 3235 Hwy 7 E, Markham L3R 3P3","Sushi, Japanese, Asian",30.0,Markham
Royal Tea House,CASUAL DINING,2.9,30.0,"10 Apple Creek Boulevard, Unit 3, Markham","Dim Sum, Cantonese, Chinese, Asian",20.0,Markham
Gyubee,CASUAL DINING,3.7,18.0,"7100 Woodbine Avenue Suite 100, L3R 5J2",Japanese,30.0,Markham
Moji Japanese Eatery,CASUAL DINING,3.2,20.0,"A6 - 8362 Kennedy Road, Toronto L3R",Japanese,,Markham
Babu,CASUAL DINING,4.0,63.0,"Williamstown Plaza, 9590 McCowan Road, Unit 35, Markham L6C 2C5",Indian,20.0,Markham
Federick Restaurant,CASUAL DINING,3.6,59.0,"160 New Delhi Drive, Markham L3S 0B5","Hakka Chinese, Chinese, Asian",30.0,Markham
Tangerine Asian Cuisine,CASUAL DINING,3.9,64.0,"7690 Markham Road, Markham L3S 3S1","Hakka Chinese, Asian",35.0,Markham
Magic Wok,CASUAL DINING,3.3,49.0,"4331, 14th Avenue, Markham L3R 0J2","Chinese, Asian",50.0,Markham
Good Catch Boil House,CASUAL DINING,3.2,12.0,"179 Enterprise Boulevard, Unit M-109, Markham L6G L6G","Seafood, Cajun",25.0,Markham
Sugar Tiers,DESSERT PARLOR,3.7,38.0,"735 Markland Street, Unit 4, Markham L6C 0G6","Desserts, Cafe",13.0,Markham
Mains Mansion,CASUAL DINING,3.5,39.0,"144 Main Street North, Markham L3P 5T3",Canadian,80.0,Markham
Rawlicious,CAFÉ,3.6,36.0,"116 Main Street North, Markham","Healthy Food, Cafe, Vegetarian",45.0,Markham
Carmelina,CASUAL DINING,4.0,52.0,"7501 Woodbine Avenue, Markham","Italian, Mediterranean",65.0,Markham
Elegance Chinese,CASUAL DINING,3.1,20.0,"7130 Warden Avenue, Markham","Dim Sum, Cantonese",40.0,Markham
Mandarin Restaurant - Markham,CASUAL DINING,3.6,44.0,"7660 Woodbine Avenue, Markham","Chinese, Asian, Canadian",60.0,Markham
Danny's Fish & Chips,CASUAL DINING,4.2,54.0,"4721 Hwy 7, Markham L3R 1M7",Fish and Chips,30.0,Markham
Pickle Barrel,CASUAL DINING,2.8,58.0,"5000 Highway 7 E, Markham, Markham, Toronto L3R 4M9","Grill, Canadian",60.0,Markham
Old Country Inn,CASUAL DINING,3.8,42.0,"198 Main Street Unionville, Markham L3R 2G9","Austrian, European",85.0,Markham
Markham Sushi,CASUAL DINING,3.6,50.0,"17 Wootten Way North, Markham L3P 2Y2","Japanese, Sushi",45.0,Markham
Liberty Burgers & Wings,CASUAL DINING,3.9,54.0,"144 Main Street, Markham L3P 5T3","American, Burger",50.0,Markham
Skyview Fusion Cuisine,CASUAL DINING,3.6,28.0,"8261 Woodbine Avenue, Markham L3R 8Z5","Dim Sum, Cantonese, Chinese, Asian",40.0,Markham
Dessert Kitchen,DESSERT PARLOR,3.1,30.0,"3623 Hwy 7 E, Unit 106, Markham L3R 8X6",Desserts,20.0,Markham
Hibiki Japanese Cuisine,CASUAL DINING,3.2,14.0,"4450 Highway 7 East, Markham","Japanese, Asian, Sushi",45.0,Markham
Xin Jiang Restaurant,CASUAL DINING,3.7,34.0,"Metro Square Plaza, 3636 Steeles Avenue East, Markham","Xinjiang, Chinese",30.0,Markham
Novello Desserts,BAKERY,3.9,37.0,"166 Bullock Drive, Markham L3P 1W2","Desserts, Italian",25.0,Markham
Nando's,CASUAL DINING,3.1,48.0,"Unit 4, 7677 Markham Road, Markham, Toronto L3S 3J9","Portuguese, African",25.0,Markham
Wonton Hut,CASUAL DINING,3.9,41.0,"Markham Town Square, 3760 Highway 7 East, Unionville L3R 0N2","Chinese, Asian",25.0,Markham
Cafe Green Tea,CASUAL DINING,3.7,34.0,"J-Town, 3160 Steeles Avenue East, Markham","Japanese, Asian",40.0,Markham
The School,FINE DINING,3.8,42.0,"4121 14th Avenue, Markham L3R 0J2","Seafood, Steak",100.0,Markham
The Owl Of Minerva,CASUAL DINING,3.7,57.0,"First Markham Place, 3229 Highway 7 East, Markham","Korean, Asian",35.0,Markham
Kelseys Original Roadhouse,CASUAL DINING,3.5,35.0,"3131 Highway 7 E, Markham L3R 0J5",Canadian,65.0,Markham
Kiu Japanese Restaurant,CASUAL DINING,3.2,14.0,"169 Enterprise Blvd, 2nd Floor, Markham L6G 0E7",Japanese,25.0,Markham
Cravins,CASUAL DINING,3.8,32.0,"7270 Woodbine Avenue, Markham L3R 4B9","Caribbean, Grill",40.0,Markham
Fire Fly,CASUAL DINING,2.6,47.0,"First Markham Place, Unit 2, 3229 Highway 7 East, Markham","Chinese, Asian",40.0,Markham
Blacksmiths Bistro,CASUAL DINING,3.9,43.0,"166 Main Street Unionville, Markham L3R 2G9","Italian, Mediterranean",100.0,Markham
Mi Ne Sushi,CASUAL DINING,3.3,25.0,"8865 Woodbine Avenue, Unit D5, Markham","Sushi, Japanese, Asian",85.0,Markham
Jake's on Main,CASUAL DINING,3.6,50.0,"202 Main Street Unionville, Markham L3R 2G9",American,60.0,Markham
Yellowtail,CASUAL DINING,3.3,39.0,"9255 Woodbine Avenue, B14, Markham L6C 1Y9","Sushi, Japanese, Asian",54.0,Markham
The Owl,CASUAL DINING,3.8,37.0,"7181 Woodbine Avenue, Markham L3R 1A3",Bar Food,65.0,Markham
Morals Village,CASUAL DINING,3.3,17.0,"8333 Kennedy Road, Unit 1073, Markham L3R 4P8 4P8",Chinese,60.0,Markham
Tracy Dessert,DESSERT PARLOR,3.7,32.0,"First Markham Place, 3235 Highway 7 East, Markham","Desserts, Chinese",25.0,Markham
Ithaca,CASUAL DINING,3.4,45.0,"5308 Highway 7 East, Markham L3P 1B9","Greek, Mediterranean",50.0,Markham
Day & Night,CASUAL DINING,3.0,28.0,"548 Carlton Road, Markham L3R 0C6",Steak,80.0,Markham
Bakery Nakamura,BAKERY,3.5,23.0,"J-Town, 3160 Steeles Avenue East, Markham L3R 4G9","Bakery, Japanese",15.0,Markham
The Old Curiosity Tea Shop,BEVERAGE SHOP,3.8,25.0,"91 Main Street North, Markham L3P 1X7",Tea,43.0,Markham
Sam's Congee Delight,CASUAL DINING,3.9,31.0,"7354 Woodbine Ave, Markham, ON L3R 1A5","Cantonese, Chinese, Asian",15.0,Markham
Il Postino,CASUAL DINING,3.5,47.0,"186 Main Street Unionville, Markham L3R 2G9",Italian,85.0,Markham
Main Sushi,CASUAL DINING,3.7,46.0,"144 Main Street North, Markham L3P 5T3","Sushi, Japanese, Asian",50.0,Markham
Sansotei Ramen,CASUAL DINING,3.6,23.0,"3987 Highway 7, Markham",Ramen,40.0,Markham
Mr. Felix & Mr. Norton,DESSERT PARLOR,3.9,31.0,"8601 Warden Avenue, Markham L3R 0B5",Desserts,15.0,Markham
La Grotta,CASUAL DINING,3.0,45.0,205 Main Street Unionville Markham L3R 2G8,Italian,70.0,Markham
VIP Vietnamese Cuisine,CASUAL DINING,3.5,39.0,"First Markham Place, 3229 Highway 7 East, Markham","Vietnamese, Asian",30.0,Markham
AXIA Cafe,CASUAL DINING,3.4,25.0,"Pacific Mall, Second Floor, 4300 Steeles Avenue East, Markham L3R 0Y5","Sushi, Japanese, Asian",25.0,Markham
Lucullus Bakers & Roasters,BAKERY,3.1,6.0,"169 Enterprise Boulevard, L108, Toronto L6G 0E7",Bakery,,Markham
Me Va Me,QUICK BITES,3.4,15.0,"169 Enterprise Boulevard, Toronto L6G 1B3","Mediterranean, Middle Eastern",50.0,Markham
La Jawab Grill,CASUAL DINING,3.8,31.0,"160 New Delhi Drive, Markham","Indian, Pakistani",35.0,Markham
Milano Food Works,QUICK BITES,3.2,32.0,"7181 Woodbine Avenue, Markham L3R 0T3","Greek, Fast Food",25.0,Markham
My Little Pizzeria & Deli,QUICK BITES,3.9,29.0,50 Anderson Avenue L6E 1A9,"Pizza, Fast Food",25.0,Markham
Wutai,CASUAL DINING,3.5,18.0,"8425 Woodbine Avenue, Markham L3R 2P4","Dim Sum, Cantonese, Chinese, Asian",40.0,Markham
Johnny Bistro,CASUAL DINING,3.7,32.0,"5 Washington Street, Markham L3P 2R3",Italian,80.0,Markham
City Hollywood Cafe,CASUAL DINING,3.0,32.0,"Market Village, 4372 Steeles Avenue East, Unit G15, Markham","Hong Kong Style, Chinese, Asian",30.0,Markham
The Unionville Arms,CASUAL DINING,3.8,41.0,"189 Main Street Unionville, Markham L3R 2G8","Bar Food, Burger, Pizza",65.0,Markham
Alchemy coffee,CAFÉ,3.1,16.0,"4683 highway 7, Toronto",Canadian,,Markham
Kim Dinh,CASUAL DINING,3.7,34.0,"Williamstown Plaza, 9570 McCowan Road, Unit 9, Markham","Vietnamese, Asian",35.0,Markham
Menchie's,DESSERT PARLOR,3.7,33.0,"Markham Town Square, 3828 Highway 7 East, Markham",Frozen Yogurt,15.0,Markham
Miu Garden,CASUAL DINING,3.5,28.0,"Market Village, 4390 Steeles Avenue East, Markham L3R","Dim Sum, Cantonese, Chinese, Asian",35.0,Markham
Tian Fu Chinese Restaurant,CASUAL DINING,3.9,22.0,"4771 Steeles Avenue East, Markham M1V",Sichuan,40.0,Markham
T & T Bakery Cafe,CAFÉ,3.9,30.0,"35 Main Street North, Markham L3P 8C5",Cafe,30.0,Markham
Thai One On,CASUAL DINING,3.1,27.0,"7750 Kennedy Road, Markham","Thai, Asian",45.0,Markham
Sweet Esc,CASUAL DINING,3.1,12.0,"30 Gibson Drive, Markham L3R 8B5","Desserts, Asian",20.0,Markham
Yin Ji Chang Fen,QUICK BITES,3.4,11.0,"7010 Warden Avenue, Unit 17-18, Markham L3R 5Y3",Chinese,25.0,Markham
Gong Cha,BEVERAGE SHOP,3.2,26.0,"Metro Square Plaza, 3636 Steeles Avenue East, Markham L3R 1K9","Bubble Tea, Beverages",15.0,Markham
Tom's Burger,QUICK BITES,3.6,35.0,"5775 Highway 7, Markham",Fast Food,25.0,Markham
Gold Mark Chinese Cuisine,CASUAL DINING,3.0,13.0,"7501 Woodbine Avenue, Markham","Dim Sum, Cantonese, Chinese, Asian",50.0,Markham
South St. Burger,QUICK BITES,3.5,27.0,"7355 Woodbine Avenue, Markham, ON L3R 1A7","Fast Food, Burger",25.0,Markham
Diana's Oyster Bar and Grill,CASUAL DINING,2.9,12.0,"7501 Woodbine Avenue, Unit 3 L3R 2W1","Bar Food, BBQ",,Markham
Yokohama,CASUAL DINING,2.8,9.0,"7050 Warden Avenue, Markham","Sushi, Japanese, Asian",55.0,Markham
Panera Bread,CAFÉ,3.3,20.0,3987 Highway 7 Unit 1,"Cafe, Sandwich",30.0,Markham
Chef Papa Tea & Noodle Shop,CASUAL DINING,3.3,11.0,"New Kennedy Square, 8390 Kennedy Road, Unit B1-3, Markham L3R 0W4",Chinese,,Markham
East Side Mario's,CASUAL DINING,2.9,36.0,"Markville Shopping Centre, 5000 Highway 7, Markham","Italian, Canadian, Pizza",40.0,Markham
It's The Cat's Meow Cafe,CAFÉ,3.8,13.0,"138 Robinson Street, Markham L3P 5H5","Cafe, Breakfast",25.0,Markham
Toast Delight,QUICK BITES,3.5,11.0,"8339 Kennedy Road, Unit 2659, Markham L3R 1J5","Hong Kong Style, Chinese, Asian",10.0,Markham
The Bombay Grill,CASUAL DINING,3.9,17.0,"5694 Highway 7 East, Unit 1A, Markham",Indian,40.0,Markham
Black Bear Japanese Fusion,CASUAL DINING,3.3,10.0,"4568 Highway 7 Unit 3, Markham L3R 1M5",Japanese,25.0,Markham
Pho Pad Thai,CASUAL DINING,3.2,18.0,"20 Apple Creek Boulevard, Unit 2, Markham L3R 5Z1","Vietnamese, Thai, Asian",35.0,Markham
Asian Legend,CASUAL DINING,3.5,39.0,"Metro Square Plaza, 3636 Steeles Avenue East, Markham",Northern Chinese,40.0,Markham
Alex's Falafel & Shwarma,QUICK BITES,3.2,29.0,"4580 Highway 7, Unit 2, Markham",Middle Eastern,25.0,Markham
Cafe Hollywood,CASUAL DINING,2.9,11.0,"7240 Kennedy Road, Markham L3R 7P2","Chinese, Bubble Tea",45.0,Markham
Bluenose Fish & Chips,CASUAL DINING,3.4,23.0,"6605 Highway 7, Markham L3P 3B4",Fish and Chips,45.0,Markham
Pho 99,CASUAL DINING,3.8,33.0,"8525 McCowan Road, Markham L3R 0M4","Asian, Vietnamese",25.0,Markham
Golden Duke Chinese Cuisine,CASUAL DINING,3.5,21.0,"5284 Highway 7 East, Unit 3, Markham","Dim Sum, Cantonese, Chinese, Asian",30.0,Markham
Shangri-La,CASUAL DINING,3.4,23.0,"50 Esna Park Drive, Markham L3R 1E1","Chinese, Dim Sum, Asian",30.0,Markham
Golden Horse,CASUAL DINING,3.4,19.0,"4580 Highway 7 East, Unit 3, Markham L3R 1M5","Hong Kong Style, Chinese",35.0,Markham
Boston Pizza,CASUAL DINING,3.2,28.0,"7020 Warden Avenue, Markham","American, Pizza",40.0,Markham
Green Tea Lounge,CASUAL DINING,2.9,9.0,"J-Town, 3160 Steeles Avenue East, Markham L6T","Japanese, Asian",30.0,Markham
Dum Pukht,CASUAL DINING,3.0,14.0,323 Denison Street,Indian,80.0,Markham
Century Palace Chinese Restaurant,CASUAL DINING,2.7,23.0,"398 Ferrier Street, Markham L3R 2Z5","Chinese, Dim Sum",30.0,Markham
Korean BBQ,QUICK BITES,3.9,28.0,"First Markham Place, Food Court, 3255 Highway 7 East, Unit 251FC , Markham","Korean, Asian",20.0,Markham
ZenQ,QUICK BITES,2.9,10.0,"8333 Kennedy Road, Unit 1076, Markham L3R 4P8","Bubble Tea, Taiwanese",25.0,Markham
Noodle Star,CASUAL DINING,3.3,25.0,"9255 Woodbine Avenue, Unit 12, Markham L6C 1Y9","Cantonese, Chinese, Asian",30.0,Markham
Serissa Cafe,CAFÉ,2.7,32.0,"3601 Hwy 7, Markham L3R","Tea, Cafe",20.0,Markham
Hai Tang Cafe,CASUAL DINING,3.6,14.0,"38 Buttonfield Road, Unit 9, Markham L3R 9G9","Hong Kong Style, Chinese, Asian",25.0,Markham
Uncle Joe's Family Restaurant,CASUAL DINING,3.5,19.0,"124 Main Street North, Markham","American, Breakfast",60.0,Markham
Maharaja Vegetarian Street Food,CASUAL DINING,3.6,11.0,"6001 14th Avenue, Markham L3P 3J3",Indian,30.0,Markham
Keung's Restaurant,CASUAL DINING,3.3,23.0,"New Kennedy Square, 8380 Kennedy Road, Markham L3R 2N9","Cantonese, Chinese, Asian",35.0,Markham
Grand Lake Chinese Cuisine & Banquet,CASUAL DINING,3.6,29.0,"New Kennedy Square, 8362 Kennedy Road, Markham","Dim Sum, Cantonese, Chinese, Asian",60.0,Markham
Five Guys,CASUAL DINING,3.5,20.0,"3987 Highway 7 East, Unit 6, Markham L3R 5M6","Fast Food, Burger",25.0,Markham
Daisukis Sushi,CASUAL DINING,3.0,26.0,"9275 Markham Road, Unit 5, Markham","Sushi, Japanese, Asian",35.0,Markham
Cool N2 Ice Cream,DESSERT PARLOR,3.0,7.0,"28 South Unionville Avenue, Suite 1036, Markham L3R 4P9","Ice Cream, Desserts",10.0,Markham
J-Town By The Sea,CASUAL DINING,3.5,4.0,"J-Town, 3160 Steeles Avenue East, Markham L3R 4G9","Sushi, Japanese, Asian",50.0,Markham
Initium,CAFÉ,3.2,7.0,"8241 Woodbine Avenue, Unit 6-7, Markham L3R 2P1",Cafe,,Markham
Ki Ko Cafe,CASUAL DINING,3.0,17.0,"3000 Highway 7 East, Unit A2, Markham",Hong Kong Style,25.0,Markham
Legend Pot,CASUAL DINING,3.1,6.0,"7030 Warden Avenue, Unit D3, Markham L3R 5Y2",Sichuan,70.0,Markham
Shopsy's,CASUAL DINING,3.2,29.0,"7240 Woodbine Avenue, Markham L3R 1A4",Bar Food,65.0,Markham
Tiny Tom Donuts,CAFÉ,3.9,13.0,"7323 Woodbine Avenue, Markham L3R 1B5",Cafe,20.0,Markham
Lucullus Bakery,BAKERY,3.6,17.0,"7750 Kennedy Road, Markham L3R 0A7",Bakery,15.0,Markham
Golden China,CASUAL DINING,3.8,16.0,"6001, 14th Avenue, Markham L3S 4G7","Chinese, Indian, Hakka Chinese",30.0,Markham
NextDoor Restaurant,CASUAL DINING,3.5,11.0,"2G6, 139 Main St Unionville L3R 2G6",Canadian,45.0,Markham
Chloe's Garden,CASUAL DINING,2.9,15.0,"3621 Highway 7, Markham","Hong Kong Style, Chinese, Asian",50.0,Markham
Mabu Generation,CASUAL DINING,3.1,7.0,"Unit #23-26, 3235 Highway 7 E, Markham L3R 3P3",Taiwanese,30.0,Markham
Eastern Restaurant,CASUAL DINING,3.5,12.0,"1 Stone Mason Drive, Markham","Cantonese, Chinese, Asian",30.0,Markham
Sonoya Ramen,CASUAL DINING,2.8,14.0,"3235 Highway 7 East, Unit 22, Markham L3R 3P3","Japanese, Asian",40.0,Markham
Uncle Tetsu's Unionville,BAKERY,3.2,11.0,"158 Main St Unionville, Markham L3R 2G9","Bakery, Japanese",15.0,Markham
Kim Po,CASUAL DINING,3.8,21.0,"7354 Woodbine Avenue, Markham","Vietnamese, Asian",25.0,Markham
Kitchen M,CASUAL DINING,2.9,7.0,"8515 McCowan Road, Markham L3P 5E5","Hong Kong Style, Chinese, Asian",25.0,Markham
Sakura,QUICK BITES,3.1,14.0,"7010 Warden Avenue, Markham","Japanese, Sushi",25.0,Markham
Chatime,BEVERAGE SHOP,3.6,22.0,"20 Gibson Dive, Markham","Bubble Tea, Beverages, Taiwanese",15.0,Markham
Top Choice Restaurant,CASUAL DINING,3.7,8.0,"New Kennedy Square, 8362 Kennedy Road, Markham","Cantonese, Chinese, Asian",35.0,Markham
Elegant Chinese Cuisine,CASUAL DINING,3.2,20.0,"5328 Highway 7 East, Unit 4, Markham","Chinese, Asian",30.0,Markham
Bowl Kee,CASUAL DINING,3.1,21.0,"New Kennedy Square, 8360 Kennedy Road, Markham L3R 9W4","Cantonese, Chinese, Asian",25.0,Markham
Al Dente,CASUAL DINING,2.7,22.0,"39 Main Street, Markham L3P 1X3",Italian,60.0,Markham
Tasty Shawarma,QUICK BITES,3.1,12.0,"7677 Markham Road, Markham",Middle Eastern,20.0,Markham
Station,QUICK BITES,3.3,22.0,"225 Main Street, Markham L3P 1Y6",Fast Food,30.0,Markham
Sweet Culture,DESSERT PARLOR,3.6,14.0,"New Kennedy Square, 8392 Kennedy Road, Markham","Desserts, Chinese, Asian",25.0,Markham
Chef Chan,CASUAL DINING,3.8,20.0,"227 Main Street North, Markham L3P 1Y5","Chinese, Asian",40.0,Markham
Tenon Vegetarian Cuisine,CASUAL DINING,3.2,15.0,"New Kennedy Square, 8362 Kennedy Road, Markham L3R 9E5","Sushi, Japanese, Asian",30.0,Markham
Pho Quinn,CASUAL DINING,2.7,13.0,"5284 Highway 7, Markham L3P 1B9","Vietnamese, Asian",30.0,Markham
The Red Sichuan,CASUAL DINING,3.2,10.0,"5328 Highway 7 East, Unit 3, Markham L3P 1B9","Sichuan, Chinese, Asian",40.0,Markham
Tung Tung Dan Quen King,QUICK BITES,3.8,18.0,"Market Village, 4350 Steeles Avenue East, Markham L3R 0Y5","Desserts, Hong Kong Style",10.0,Markham
King Edward's Arms,BAR,3.4,6.0,"Markham Town Square, Unit 2, 8505 Warden Avenue, Markham L3R 0N2",Bar Food,50.0,Markham
Novita Italian Cuisine,CASUAL DINING,3.0,12.0,"25 Cochrane Drive, Markham L3R 9S1",Italian,40.0,Markham
Fish Ball Place,QUICK BITES,3.3,7.0,"Pacific Mall, Second Floor, Food Court, 4300 Steeles Avenue East, Markham","Hong Kong Style, Chinese, Asian",10.0,Markham
Tai Ping Hsiang BBQ,QUICK BITES,3.5,11.0,"Metro Square Plaza, 3636 Steeles Avenue East, Markham L3R 2Z5","Taiwanese, Asian",25.0,Markham
Booster's Billiard Lounge & Grill,BAR,2.8,8.0,"590 Alden Road, Markham","Chinese, Asian",55.0,Markham
Metro Square Cafe Restaurant,CASUAL DINING,3.6,11.0,"Metro Square Plaza, 3636 Steeles Avenue East, Markham L3R","Hong Kong Style, Chinese, Asian",30.0,Markham
Sasaki Fine Pastry,CAFÉ,,,"J town, 3160 Steeles Avenue E, Markham",Cafe,15.0,Markham
Millie Cafe,CAFÉ,3.0,6.0,"8321 Kennedy Road, Unit 1065, Unionville L3R 1J5","Cafe, Desserts",15.0,Markham
Lychee Bay Cuisine,CASUAL DINING,3.7,9.0,"4771 Steeles Avenue East, Markham M1V 4S5",Cantonese,35.0,Markham
Love Gelato,DESSERT PARLOR,3.7,7.0,"75 Main Street, Markham L3P 1X7","Ice Cream, Desserts",20.0,Markham
Yan Woo Soya Bean,QUICK BITES,3.5,7.0,"Market Village, 4390 Steeles Avenue East, Markham","Chinese, Asian",10.0,Markham
Pitalicious,QUICK BITES,3.8,16.0,"7605 Woodbine Avenue, Markham L3R 5V3",Greek,25.0,Markham
