Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Palermo Public House,CASUAL DINING,3.9,24.0,"2512 Old Bronte Road, Oakville L6M 4J3","Canadian, Bar Food",50.0,Oakville
Aroma Espresso Bar,CAFÉ,3.7,12.0,"321 Lakeshore Road E, Oakville",Cafe,25.0,Oakville
The Gingerman,CASUAL DINING,2.9,23.0,"335 Kerr Street, Oakville",American,60.0,Oakville
Symposium Cafe Restaurant & Lounge,CAFÉ,3.0,19.0,1500 Upper Middle Road L6M3G3 2V8,"Diner, Burger, Desserts",65.0,Oakville
O Sushi,CASUAL DINING,3.3,22.0,"2330 Lakeshore Road W, Oakville L6L 1H5","Sushi, Japanese, Asian",30.0,Oakville
Chorizo,QUICK BITES,3.4,27.0,"3513 Wyecroft Road, RioCan Centre Burloak, Oakville L6L 0B6","Mexican, Fast Food",25.0,Oakville
Boston Pizza,CASUAL DINING,2.8,29.0,"Oakville Entertainment Centre, 2011 Winston Park Drive, Oakville","American, Pizza",40.0,Oakville
Zagros Grill House,QUICK BITES,3.4,23.0,"649 Fourth Line, Unit 3, Oakville","Mediterranean, Iranian",40.0,Oakville
Monaghan's,BAR,3.3,31.0,"1289 Marlborough Court, Oakville",Bar Food,50.0,Oakville
Taste of Colombia,CAFÉ,3.7,18.0,"67 Bronte Road, Unit 2, Oakville L6L 3B7",Cafe,20.0,Oakville
Bru Restaurant,CASUAL DINING,3.4,13.0,"138 Lakeshore Road E, Oakville L6J 1H4","Bar Food, Soul Food",55.0,Oakville
South St. Burger,QUICK BITES,3.5,27.0,"738 Burloak Dr., Burlington, ON, L7L 0B1","Fast Food, Burger",25.0,Oakville
Montana's,CASUAL DINING,3.7,24.0,"3537 Wyecroft Road, Oakville L6L 0B7","Canadian, Grill, BBQ, Steak",50.0,Oakville
Sunnyside Grill,CASUAL DINING,3.5,26.0,"337 Lakeshore Road East, Oakville","Canadian, Burger",35.0,Oakville
House Of Wings,CASUAL DINING,3.7,21.0,"Fox Creek Plaza, 2501 Third Line, Oakville",Bar Food,50.0,Oakville
Pic-A-Deli,QUICK BITES,3.7,18.0,"670 Fourth Line, Oakville","Canadian, Fast Food",35.0,Oakville
Ami Sushi,CASUAL DINING,3.8,20.0,"187 Cross Ave, Oakville","Sushi, Japanese, Korean, Asian",80.0,Oakville
El Spero Restaurant,CASUAL DINING,3.8,19.0,"2420 Lakeshore Rd W, Oakville L6L 1H7","Sandwich, Canadian",43.0,Oakville
Mye 2 Japanese Restaurant,CASUAL DINING,3.4,18.0,"360 Dundas Street East, Unit 11B, Oakville","Sushi, Japanese, Asian",65.0,Oakville
Golden Leaf,QUICK BITES,3.2,18.0,"357 Kerr Street, Oakville",Chinese,25.0,Oakville
Artisano Bakery Cafe,CAFÉ,3.5,21.0,"353 Iroquois Shore Road, Oakville","Cafe, Bakery",25.0,Oakville
Beccofino,CASUAL DINING,3.5,21.0,"263 Lakeshore Road East, Oakville",Italian,65.0,Oakville
Martino's Pizza & Wings,QUICK BITES,3.8,19.0,"201 River Oaks Boulevard West, Oakville L6H 3S7","Pizza, Fast Food",15.0,Oakville
Black Forest Pastry Shop,BAKERY,3.9,21.0,"184 Lakeshore Road East, Oakville","Bakery, Desserts",20.0,Oakville
Souvlaki Hut,QUICK BITES,3.7,20.0,"300 Kerr Street, Oakville","Greek, Fast Food",30.0,Oakville
Tartan Fish & Chips,QUICK BITES,3.7,16.0,"579 Kerr Street, Oakville",Fish and Chips,20.0,Oakville
Wimpy's Diner,CASUAL DINING,3.6,18.0,"583 Kerr Street, Oakville",Diner,30.0,Oakville
Cynthia's Chinese Restaurant,CASUAL DINING,3.1,10.0,"2460 Neyagawa Boulevard, Unit 1, Oakville L6H 7P4","Chinese, Asian",40.0,Oakville
Bronte Fish & Chips,CASUAL DINING,3.6,12.0,"2313 Lakeshore Road West, Oakville",Fish and Chips,35.0,Oakville
Big Grill,QUICK BITES,3.8,16.0,"1500 Upper Middle Road W, Unit 6, Oakville",Middle Eastern,20.0,Oakville
Swiss Chalet,CASUAL DINING,3.9,20.0,"1011 Upper Middle Rd E, Unit A1, Oakville L6H 4L2","Canadian, Grill, Beverages",40.0,Oakville
b.good,QUICK BITES,3.6,5.0,"487 Cornwall Road, Oakville L6J 7S8",Healthy Food,35.0,Oakville
Art's Fish & Chips,QUICK BITES,3.9,16.0,"1500 6th Line, Oakville L6H 2P2","Fish and Chips, Seafood, Fast Food",35.0,Oakville
Tasty Food House,CASUAL DINING,3.1,18.0,"Pilgrim's Way Plaza, 1395 Abbeywood Drive, Oakville L6M 2W4","Chinese, Asian",45.0,Oakville
The Mermaid And The Oyster,CASUAL DINING,3.4,10.0,"351 Kerr Street, Oakville L6K 3B7",Seafood,40.0,Oakville
Kelsey's,CASUAL DINING,2.7,20.0,"301 Hays Boulevard, Oakville L6H 6Z3",Canadian,65.0,Oakville
Panago,QUICK BITES,3.9,23.0,"2460 Neyagawa Boulevard, Unit 10A, Oakville","Pizza, Fast Food",30.0,Oakville
Ranee's Roti,QUICK BITES,3.8,14.0,"579 Kerr Street, Oakville",Caribbean,15.0,Oakville
Pizza Pienza,QUICK BITES,3.8,11.0,"2365 Lakeshore Road West, Oakville","Pizza, Italian",30.0,Oakville
China Star,QUICK BITES,3.0,17.0,"728 Burloak Drive, Oakville","Chinese, Asian",25.0,Oakville
Lakeside Eatery,QUICK BITES,3.9,14.0,"2309 Lakeshore Road West, Oakville","Pizza, Fish and Chips, Greek, American",30.0,Oakville
Cafe Havana,CASUAL DINING,3.3,8.0,"1395 Abbeywood Dr, Oakville L6M","Cuban, Latin American, Pizza",43.0,Oakville
Montfort Grill House,CASUAL DINING,3.0,12.0,"728 Burloak Drive, Oakville","Mediterranean, Middle Eastern",45.0,Oakville
Bronte Chinese Food,QUICK BITES,3.4,12.0,"2290 Lakeshore Road, Oakville","Chinese, Asian",30.0,Oakville
Zara's by The Lake,CASUAL DINING,3.7,13.0,"2347 Lakeshore Road, Oakville",Mediterranean,50.0,Oakville
Double Double,QUICK BITES,3.7,15.0,"2530 Sixth Line, Oakville","Pizza, Fast Food",25.0,Oakville
Booster Juice,BEVERAGE SHOP,3.9,18.0,"330 Dundas Street East, Oakville","Juices, Beverages, Healthy Food",20.0,Oakville
Gino's Pizza,QUICK BITES,3.8,13.0,"1131 Nottinghill Gate, Oakville L6M 2G3","Pizza, Fast Food",30.0,Oakville
Jac's Bistro,CASUAL DINING,3.5,11.0,"379-B Kerr Street, Oakville","Italian, French",85.0,Oakville
Frankie Fettuccine,Other,3.1,8.0,Location Varies,Italian,25.0,Oakville
Moods Eatery & Cafe,CASUAL DINING,3.0,12.0,"372 Iroquois Shore Road, Oakville","Cafe, Fusion",,Oakville
Ola Bakery & Pastries,BAKERY,3.7,10.0,"447 Speers Road, Oakville","Bakery, Portuguese",15.0,Oakville
Panera Bread,FAST CASUAL,3.7,11.0,2530 Winston Park Drive,"Cafe, Sandwich",30.0,Oakville
Liquid Nutrition,QUICK BITES,3.8,8.0,"321 Cornwall Road, Oakville","Beverages, Healthy Food, Juices",15.0,Oakville
Halton Dragon,CASUAL DINING,2.8,15.0,"Fox Creek Plaza, 2501 Third Line, Oakville L6M 5A9","Chinese, Asian",35.0,Oakville
The Danish Pastry House,BAKERY,,,"487 Cornwall Road, Oakville L6J 7S8",Bakery,20.0,Oakville
Fratelli,QUICK BITES,2.9,11.0,"316 Kerr Street, Oakville","Pizza, Italian",30.0,Oakville
Vito's,QUICK BITES,3.5,11.0,"1500 Sixth Line, Oakville L6H 2P2","Pizza, Fast Food",20.0,Oakville
Asian Fusion 168,CASUAL DINING,3.4,7.0,"2318 Royal Windsor Drive, Oakville","Hakka Chinese, Thai",30.0,Oakville
Oaks Garden Restaurant,QUICK BITES,3.4,9.0,"128 Speers Road, Oakville",Chinese,30.0,Oakville
Burger King,FAST FOOD,2.8,11.0,1289-1297 Marlborough Court,"Fast Food, Burger",20.0,Oakville
COBS Bread,BAKERY,3.9,14.0,"Upper Oakville Shopping Centre, 1011 Upper Middle Road East, Oakville",Bakery,15.0,Oakville
Gege's Pizza & BBQ Chicken,QUICK BITES,3.3,12.0,"134A Speers Road, Oakville","Pizza, Fast Food",30.0,Oakville
Starbucks,CAFÉ,3.8,15.0,"195 Lakeshore Road East, Oakville",Cafe,20.0,Oakville
Boffo's,QUICK BITES,3.5,9.0,"334 Kerr Street, Oakville",Italian,30.0,Oakville
Buffalo Wild Wings,CASUAL DINING,2.8,7.0,2501 Hyde Park Gate Unit A3 L6H 1A6,"Bar Food, American",45.0,Oakville
The Royal Windsor Pub & Eatery,BAR,2.9,8.0,"610 Ford Drive, Oakville L6J 7V7","Bar Food, British",43.0,Oakville
Maison Délice,BAKERY,3.2,7.0,"363 Kerr Street, Oakville","Bakery, Cafe",10.0,Oakville
China Chopsticks,CASUAL DINING,2.8,8.0,"Upper Oakville Shopping Centre, 1011 Upper Middle Road East, Oakville","Chinese, Asian",30.0,Oakville
Scaddabush,CAFÉ,,,"2015 Winston Park Dr, Oakville",Cafe,,Oakville
Hero Certified Burgers,QUICK BITES,2.7,10.0,"380 Dundas Street East, Oakville","Burger, Sandwich",25.0,Oakville
The Owl Of Minerva,CASUAL DINING,3.3,7.0,"187 Cross Avenue, Oakville","Korean, Asian",35.0,Oakville
Bean There,CAFÉ,3.7,7.0,"106 Reynolds Street, Oakville",Cafe,20.0,Oakville
Little Caesars,QUICK BITES,3.1,11.0,"2524 Third Line, Oakville","Pizza, Fast Food",25.0,Oakville
Pizzaville,QUICK BITES,3.0,9.0,"2163 Sixth Line, Oakville L6H 3N7","Pizza, Fast Food",25.0,Oakville
Menchella's Pizza,QUICK BITES,3.6,7.0,"511 Maple Grove Dr, Oakville L6J 4W3","Pizza, Italian",80.0,Oakville
La Dolce Vita,DESSERT PARLOR,3.9,4.0,"22 Lakeshore Road West, Oakville L6K 1C5","Desserts, Cafe",15.0,Oakville
Pizza Depot,QUICK BITES,3.2,12.0,"2983 Westoak Trails Boulevard, Oakville","Pizza, Fast Food",25.0,Oakville
Vili's Pizza & Wings,QUICK BITES,3.5,7.0,"562 Kerr St, Oakville L6K 3C5","Pizza, Fast Food",13.0,Oakville
Cupid's Gourmet Bakery,DESSERT PARLOR,2.7,6.0,"Upper Oakville Shopping Cenre, 1011 Upper Middle Road , Oakville","Bakery, Desserts",15.0,Oakville
Hibachi,CASUAL DINING,3.1,8.0,"105 Cross Avenue, Oakville","Sushi, Japanese, Asian",80.0,Oakville
Harvey's,FAST CASUAL,3.6,9.0,"1011 Upper Middle Road East, Oakville, ON L6H 4L3","Fast Food, Canadian, Burger",25.0,Oakville
Pizza Pizza,QUICK BITES,2.7,10.0,"2297 Lakeshore Road, Oakville","Pizza, Fast Food",25.0,Oakville
Chuck’s Roadhouse Bar And Grill,BAR,,,"2 Kennedy Road Brampton, ON L6W 3E1","American, Grill",25.0,Oakville
Teriyaki Experience,QUICK BITES,3.0,10.0,"Oakville Town Centre, 240 North Service Road West, Oakville",Japanese,20.0,Oakville
Topper's Pizza,QUICK BITES,3.5,9.0,"220 North Service Road West, Oakville L6M2T3 2Y3","Pizza, Fast Food",25.0,Oakville
Jimmy The Greek,QUICK BITES,3.2,6.0,"Oakville Place Mall, Food Court, 240 Leighland Avenue, Oakville",Greek,25.0,Oakville
Domino's,QUICK BITES,3.8,9.0,"2690 Westoak Trails Boulevard, Oakville","Fast Food, Pizza",25.0,Oakville
Dairy Queen Grill & Chill,FAST FOOD,3.5,9.0,295 Hayes Boulevard,"Ice Cream, Desserts, Fast Food",20.0,Oakville
McDonald's,QUICK BITES,,,"375 Iroquois Shore Road, Oakville",Fast Food,25.0,Oakville
Pizza Nova,QUICK BITES,3.8,9.0,"1133 Monastery Drive, Oakville","Pizza, Fast Food",30.0,Oakville
Thai Express,QUICK BITES,3.6,7.0,"Oakville Place Mall, Food Court, 240 Leighland Avenue, Oakville",Thai,25.0,Oakville
Little Tokyo,QUICK BITES,3.9,7.0,"386 Iroquois Shore Road, Oakville","Sushi, Japanese",30.0,Oakville
Dirty Martini,BAR,3.1,7.0,"Oakville Entertainment Centre, 2075 Winston Park Drive, Oakville",Bar Food,50.0,Oakville
Pipes and Taps Pub,Other,,,"231 Oak Park Boulevard, Oakville",Bar Food,20.0,Oakville
On A Bun,QUICK BITES,3.0,5.0,"266 Hays Boulevard, Oakville L6H 7P3","Sandwich, Italian",20.0,Oakville
Buon Appetito,CASUAL DINING,3.3,5.0,"1470 Speers Road, Oakville",Italian,40.0,Oakville
Tim Hortons,CAFÉ,3.0,8.0,494 Dundas Street West,"American, Donuts, Desserts",20.0,Oakville
Mucho Burrito,QUICK BITES,2.7,6.0,"SmartCentres Oakville, 266 Hays Boulevard, Oakville",Tex-Mex,30.0,Oakville
Boon Burger Cafe,FAST CASUAL,,,"497 Dundas St W unit 1, Oakville, ON L6M 4M2",Burger,20.0,Oakville
Subway,QUICK BITES,3.3,5.0,"4 Lakeshore Road West, Oakville",Fast Food,20.0,Oakville
Sammy's Famous,QUICK BITES,2.8,7.0,"2376 Lakeshore Road West, Oakville",Fish and Chips,25.0,Oakville
Pizzaiolo,QUICK BITES,3.4,6.0,"341 Lakeshore Road East, Oakville","Pizza, Fast Food",30.0,Oakville
Mumma's Burritos,FAST CASUAL,,,"2055 Winston Park Dr Unit K1, Oakville, ON L6H 6P5",Mexican,25.0,Oakville
Sunlight Grill,CASUAL DINING,,,"2308 Royal Windsor Drive, Oakville",Diner,30.0,Oakville
J & N Pub,CASUAL DINING,2.9,5.0,"Great Lakes Centre Plaza, 3420 Rebecca Street, Oakville L6L 6W2",Bar Food,50.0,Oakville
Irie Cuisine,QUICK BITES,3.3,4.0,"121 North Service Road East, Oakville L6H",Caribbean,25.0,Oakville
The Thirsty Penguin - Canlan Ice Sports,BAR,2.7,7.0,"2300 Cornwall Road, Oakville","Bar Food, American",50.0,Oakville
Wendy's,FAST FOOD,3.8,6.0,1530 North Service Road West,"Fast Food, Burger",20.0,Oakville
Justino's Woodoven Pizza,Other,3.1,4.0,"125 Kerr Street, Oakville L6K 3A4",Pizza,20.0,Oakville
Cool Licks D-Lite,DESSERT PARLOR,,,"77 Bronte Rd Unit 103a, Oakville L6L3B7","Ice Cream, Desserts, Cafe",13.0,Oakville
