Name,EstablishmentType,Rating,NumReviews,Address,Cuisine,CostForTwo,City
Bombay Palace,CASUAL DINING,3.7,35.0,200 Advance Boulevard L6T 4V4,Indian,40.0,Brampton
Red Lobster,CASUAL DINING,3.8,41.0,"368 Queen Street East, Brampton L6V 1C3",Seafood,60.0,Brampton
Pho Dau Bo,CASUAL DINING,3.6,34.0,"Rona Plaza, 20 Gillingham Drive, Brampton",Vietnamese,30.0,Brampton
Wimpy's Diner,CASUAL DINING,3.4,32.0,"9025 Torbram Road, Brampton L6S 3L2",Diner,30.0,Brampton
Dalchini,CASUAL DINING,3.7,18.0,"1098 Peter Robertson Boulevard, Unit 10, Brampton L6R 3A5","Hakka Chinese, Asian",30.0,Brampton
Paranthe Wali Gali,QUICK BITES,3.5,23.0,"143 Clarence Street 3, Brampton, ON L6W 1T2",Indian,20.0,Brampton
King Tandoori,CASUAL DINING,3.0,29.0,"270 Rutherford Road South, Brampton L6W 3K7",Indian,40.0,Brampton
Hakka No. 1,CASUAL DINING,3.0,12.0,2 Melanie Drive Unit 10 L6T 4K9,"Hakka Chinese, Asian, Bubble Tea",40.0,Brampton
Boston Pizza,CASUAL DINING,3.6,32.0,"2458 Queen Street E, Brampton L6S 5X9","American, Pizza",40.0,Brampton
The Crown and Lion Pub,BAR,3.9,31.0,"7985 Financial Drive, Brampton L6Y 0B4","Bar Food, British",45.0,Brampton
Williams Fresh Café,CAFÉ,3.7,30.0,"2454 Queen Street East, Brampton L6S 5X9",Cafe,25.0,Brampton
Churrasqueira Nova Esperanca,CASUAL DINING,3.7,27.0,"110 Brickyard Way, Brampton L6V 4L9",Portuguese,25.0,Brampton
Fionn MacCool's,CASUAL DINING,3.6,24.0,"Main Street Village, 11 Ray Lawson Boulevard, Brampton L6Y 5L8","Bar Food, Irish, Canadian",60.0,Brampton
Canelli's,CASUAL DINING,4.0,48.0,"252 Queen Street East, Brampton L6V 1C1",Italian,50.0,Brampton
Nando's,CASUAL DINING,3.6,27.0,"Unit 1, Building D, 10015 Hurontario St, Brampton, Toronto L6Z 0E5","Portuguese, African",25.0,Brampton
Montana's Cookhouse,CASUAL DINING,3.4,30.0,"9065 Airport Road, Brampton L6S 0B8","Canadian, Grill, BBQ, Steak",50.0,Brampton
Falafel Garden,QUICK BITES,3.7,30.0,"90 Kennedy Road South, Brampton",Middle Eastern,20.0,Brampton
Taste of Punjab,CASUAL DINING,3.9,25.0,"8 Strathearn Avenue, Unit 11, Brampton L6T 4L9",Indian,30.0,Brampton
Joe's Pizzeria and Spaghetti House,QUICK BITES,3.9,21.0,51 McMurchy Avenue South L6Y 1Y4,"Italian, Pizza, Fast Food",35.0,Brampton
Golden Lake,CASUAL DINING,3.2,30.0,380 Bovaird Drive East L6Z 2S7,"Chinese, Asian",25.0,Brampton
La Catrina,CASUAL DINING,3.4,12.0,35 Queen Street West L6Y 1L9,Mexican,43.0,Brampton
Vesuvio Ristorante,CASUAL DINING,3.4,24.0,"91 George Street South, Brampton",Italian,65.0,Brampton
Gem's House Of Jerk,CASUAL DINING,3.5,27.0,"Rona Plaza, 20 Gillingham Drive, Brampton","Jamaican, Caribbean",35.0,Brampton
Bombay Bakers,BAKERY,3.5,21.0,"375 Howden Boulevard, Brampton","Indian, Bakery",15.0,Brampton
Menchie's,DESSERT PARLOR,3.2,26.0,"Bramalea City Centre, 100 Peel Centre Drive, Brampton L6T 4G8",Frozen Yogurt,15.0,Brampton
Caravan Kabob House,CASUAL DINING,3.6,21.0,"547 Steeles Avenue East, Brampton L6W 4S2",Afghan,35.0,Brampton
Bar Burrito,QUICK BITES,2.7,24.0,48 Peel Centre Drive L6T 4G8,Tex-Mex,13.0,Brampton
Lally's Restaurant,QUICK BITES,3.9,19.0,"499 Raylawson Boulevard, Brampton",Indian,20.0,Brampton
Mimi's Fish & Chips,CASUAL DINING,3.5,17.0,"184 Main Street South, Brampton L6W 2E2",Fish and Chips,30.0,Brampton
Doaba Sweets & Snacks,QUICK BITES,3.8,18.0,"305 Charolais Boulevard, Unit 9, Brampton","Indian, Desserts",30.0,Brampton
McDonald's,QUICK BITES,3.1,14.0,"7690 Hurontario Street, Brampton",Fast Food,25.0,Brampton
Biryani King,QUICK BITES,3.6,24.0,"Rona Plaza, 40 Gillingham Drive, Brampton","North Indian, Pakistani",20.0,Brampton
Village of India,QUICK BITES,3.0,19.0,"114 Kennedy Road, Brampton",Indian,30.0,Brampton
Slumdog Bar & Grill,BAR,3.4,13.0,"15 Brisdale Drive, Brampton L7A 2Y7","Hakka Chinese, Bar Food",45.0,Brampton
Giggling Tomatoes,CASUAL DINING,3.2,27.0,"2280 Bovaird Drive East, Brampton",American,30.0,Brampton
Mr. Greek Express,QUICK BITES,2.7,19.0,140 Great Lakes Drive L6R 2K7,Greek,40.0,Brampton
Daddy's Jerk,QUICK BITES,3.6,23.0,"545 Steeles Avenue W, Unit 15, Brampton L6Y 4E7",Caribbean,20.0,Brampton
Cocelli Pizza,QUICK BITES,3.8,22.0,"205 Van Kirk Drive, Brampton L7A 3V4","Pizza, Fast Food",25.0,Brampton
Molisana Bakery,QUICK BITES,3.7,21.0,"2 Philosophers Trail, Brampton L6S 4C9","Pizza, Bakery",25.0,Brampton
Mayura - Inspired Indian Dining,FINE DINING,3.1,12.0,"200 County Court Boulevard, Brampton L6W 4K7",Indian,,Brampton
Cora's Breakfast & Lunch,CASUAL DINING,3.2,24.0,"9045 Airport Road, Brampton L6S 0B6","Diner, Canadian",35.0,Brampton
520 Sushi,CASUAL DINING,3.5,40.0,"252 Queen Street E, Brampton L6V 1B9","Sushi, Japanese",35.0,Brampton
Martin's BBQ Chicken,CASUAL DINING,3.6,17.0,389 Main Street N L6X 3P1,"Portuguese, Italian",40.0,Brampton
Magnums Bar & Eatery,CASUAL DINING,3.2,20.0,21 McMurchy Avenue N L6X 1X4,Bar Food,80.0,Brampton
Jake's Boathouse,CASUAL DINING,3.4,20.0,"59 First Gulf Boulevard, Brampton L6W 4P9",American,45.0,Brampton
Portland Jerk,QUICK BITES,3.3,17.0,"9025 Torbram Road, Brampton L6S 3L2",Caribbean,25.0,Brampton
Guru's Chinese Cuisine,CASUAL DINING,3.4,20.0,"8917 The Gore Road, Brampton L6P 0B7","Chinese, Indian, Hakka Chinese",25.0,Brampton
New China Garden,CASUAL DINING,3.7,17.0,200 County Court Boulevard L6W 4L2,"Chinese, Hakka Chinese",45.0,Brampton
Terrace on the Green,FINE DINING,3.4,16.0,"8672 Mississauga Road, Brampton L6Y 0C4",Canadian,125.0,Brampton
Pho Mi 99,CASUAL DINING,2.9,13.0,"7916 Hurontario Street, Brampton","Vietnamese, Thai, Asian",40.0,Brampton
Coffee Culture,CAFÉ,3.5,19.0,"9 Queen Street East, Brampton L6W 2A7",Cafe,20.0,Brampton
Oscar's Roadhouse,BAR,3.5,18.0,"1785 Queen Street East, Brampton L6T 4S3","Bar Food, Grill",50.0,Brampton
Shangri-La Bar & Grill,BAR,3.5,8.0,"305 Charolais Boulevard, Unit 2 L6Y 2R2","Hakka Chinese, Canadian",30.0,Brampton
Henry's Fish & Chips,CASUAL DINING,3.8,22.0,320 Main Street North L6V 4A3,Fish and Chips,35.0,Brampton
Sunrise,QUICK BITES,3.0,17.0,"410 and Steeles, 80 Resolution Road, Unit 102, Brampton L6W 0A7",Caribbean,25.0,Brampton
Pho Bo Saigon,CASUAL DINING,3.7,15.0,"380 Bovaird Drive East, Unit 14, Brampton","Vietnamese, Asian",30.0,Brampton
Swiss Chalet,CASUAL DINING,3.4,17.0,"Conestoga Square Plaza, 370 Bovaird Drive East L6Z 2S8","Canadian, Grill, Beverages",40.0,Brampton
Warraich Grill,CASUAL DINING,3.6,5.0,"60 Cottrelle Boulevard, Brampton","Indian, Grill",45.0,Brampton
Shawarma Queen,QUICK BITES,3.4,12.0,"10 Gillingham Drive, Unit 105, Brampton",Middle Eastern,25.0,Brampton
Shawarma House,QUICK BITES,3.0,17.0,"545 Steeles Avenue West, Brampton",Middle Eastern,15.0,Brampton
Shriji,QUICK BITES,3.6,9.0,"71 West Drive, Brampton",Indian,,Brampton
Rose's Kitchen,CASUAL DINING,3.6,14.0,"7916 Hurontario Street, Brampton",Caribbean,20.0,Brampton
Kelsey's,CASUAL DINING,3.3,12.0,"70 Quarry Edge Drive , Brampton L6Z4K2",Canadian,65.0,Brampton
Grabb-A-Pizza,QUICK BITES,3.6,17.0,"Centennial Mall, 227 Vodden Street, Unit 14, Brampton L6V 3C9","Pizza, Fast Food",25.0,Brampton
The Frigate and Firkin,CASUAL DINING,3.0,13.0,"378 Queen Street East, Brampton L6V 1C3",Bar Food,65.0,Brampton
Lily Thai Cuisine,CASUAL DINING,3.3,13.0,"15 Ashby Field Road, Brampton L6X","Thai, Chinese, Asian",50.0,Brampton
Friends,CASUAL DINING,3.6,15.0,"860 North Park Drive, Unit 10, Brampton L6S 4N5","Indian, Desserts",35.0,Brampton
Guddu's Chilli Chicken,QUICK BITES,3.1,9.0,"205 Van Kirk Drive, Brampton L7A3V4","Hakka Chinese, Asian",30.0,Brampton
Keltic Rock,BAR,3.3,20.0,"180 Sandalwood Parkway, Brampton L6Z1Y4",Bar Food,45.0,Brampton
The Pizza Edge,QUICK BITES,3.6,17.0,"Chinguacousy Plaza, 8990 Chinguacousy Road, Unit 5 L6Y 5X6","Pizza, Fast Food",25.0,Brampton
Singapore Garden,CASUAL DINING,3.2,10.0,"226 Queen Street E, Brampton L6V 1B8","Chinese, Asian",40.0,Brampton
Marble Slab Creamery,DESSERT PARLOR,3.3,13.0,"Trinity Common Mall, 160 Great Lakes Drive, Brampton","Ice Cream, Desserts",20.0,Brampton
Pho Viet Nam,CASUAL DINING,3.5,7.0,"14 Main Street South, Brampton L6W 2C3","Vietnamese, Asian",25.0,Brampton
Dairy Queen (Treat),DESSERT PARLOR,3.9,16.0,133 Queen Street East,"Ice Cream, Desserts, Fast Food",20.0,Brampton
Guru Sweets & Restaurant,CASUAL DINING,2.9,8.0,15 Fandor Way L7A 2G6,"Indian, Desserts",25.0,Brampton
The Nilgiris,CASUAL DINING,3.2,11.0,"4525 Ebenezer Road, Brampton",Indian,25.0,Brampton
Mumma's Burritos,CASUAL DINING,3.6,10.0,"373 Steeles Avenue West, Unit 1, Brampton L6Y 5H9","Mexican, Fast Food",20.0,Brampton
Symposion Greek,CASUAL DINING,3.7,14.0,"148 Queen Street East, Brampton L6V 1B2",Greek,50.0,Brampton
3.6,Other,,,"Dewside Drive, Brampton",Indian,30.0,Brampton
Burger King,FAST FOOD,3.8,11.0,285 Queen Street East L6W 2C2,"Fast Food, Burger",20.0,Brampton
Chicken Master,QUICK BITES,3.3,11.0,"13 Fisherman Drive, Unit 15 L7A 2X9","Fast Food, American",35.0,Brampton
Eggsmart,CASUAL DINING,3.8,14.0,"164 Sandalwood Parkway East, Brampton L6H 3S4",Diner,30.0,Brampton
Punjabi By Nature,CASUAL DINING,2.9,10.0,"SmartCentres Bramport, 9980 Airport Road, Unit 6, Brampton L6S 0C5",Indian,30.0,Brampton
Kalpataru,CASUAL DINING,3.5,4.0,"120 Clementine Drive, Brampton L6Y 0L8",South Indian,30.0,Brampton
J Red & Co.,CASUAL DINING,3.2,9.0,341 Main Street L6X 4A3 3C7,"Pizza, Italian",70.0,Brampton
Yarl Dosa Corner,CASUAL DINING,3.3,6.0,83 Kennedy Road South L6W 3P3,Indian,20.0,Brampton
Popular Pizza,QUICK BITES,3.1,13.0,499 Ray Lawson Boulevard L6Y 4E6,"Pizza, Fast Food",30.0,Brampton
The Clock On Queen,CASUAL DINING,3.3,12.0,"1779 Queen Street East, Brampton L6T 4S3",Bar Food,50.0,Brampton
Firangi by Host,CASUAL DINING,3.4,16.0,"2880 Queen Street E, Brampton L6S 6H4",Indian,40.0,Brampton
China Palace,CASUAL DINING,3.7,11.0,"Cottrelle Business Centre, 60 Cottrelle Boulevard L6S 0E1","Hakka Chinese, Asian",35.0,Brampton
Annalakshmi,CASUAL DINING,3.1,13.0,"10086 Hurontario Street, Toronto L7A 1E5",South Indian,25.0,Brampton
Molly's Hotte Shoppe,QUICK BITES,3.5,11.0,"470 Chrysler Drive, Brampton","Caribbean, Chinese",25.0,Brampton
Popeyes,FAST CASUAL,3.1,13.0,"269 Queen Street East, Brampton L6W 2C2",Fast Food,25.0,Brampton
Papas Pizza & Mamas Chicken,QUICK BITES,3.1,10.0,"1098 Peter Robertson Boulevard, Brampton L4R 3M5",Pizza,25.0,Brampton
Baskin Robbins,DESSERT PARLOR,3.9,13.0,"170 Sandalwood Parkway East, Brampton","Ice Cream, Desserts",15.0,Brampton
Desi Shawarma,QUICK BITES,3.6,11.0,"Main Street Village, 17 Ray Lawson Boulevard, Brampton","Middle Eastern, Indian",13.0,Brampton
August8,CASUAL DINING,3.1,6.0,"Bramalea City Centre, 25 Peel Centre Drive, Unit 513 L6T 0E2",Japanese,25.0,Brampton
Wendy's,FAST FOOD,3.1,14.0,353 Main Street North,"Fast Food, Burger",20.0,Brampton
John's Family Restaurant,CASUAL DINING,3.1,12.0,"1 Fisherman Drive, Brampton L7A 2X9","Canadian, Burger",45.0,Brampton
Spot 1 Grill,CASUAL DINING,3.0,12.0,"289 Rutherford Road South, Brampton","American, Bar Food",40.0,Brampton
Silver Spoon,QUICK BITES,3.4,6.0,"249 Queen Street E, Brampton L6W 2B8","Pakistani, Indian, Hakka Chinese",20.0,Brampton
Minar Fine Indian Cuisine,CASUAL DINING,3.5,12.0,"284 Orenda Road, Brampton L6T 4X6",Indian,45.0,Brampton
Wild Wing,CASUAL DINING,3.4,17.0,"2880 Queen Street East, Brampton",Bar Food,50.0,Brampton
Pizza Hut,QUICK BITES,3.2,6.0,"10088 McLaughlin Road, Unit 6, Brampton","Pizza, Fast Food",25.0,Brampton
All Stars Bar & Grill,BAR,2.9,16.0,"73 Bramalea Road, Brampton L6T 2W9",Bar Food,40.0,Brampton
Authentic Trini Cuisine,QUICK BITES,3.3,10.0,"1650 Williams Parkway, Brampton",Caribbean,15.0,Brampton
Hero Certified Burgers,QUICK BITES,3.0,13.0,"Squires Plaza, 10025 Hurontario Street, Brampton","Burger, Sandwich",25.0,Brampton
Karachi Kitchen,QUICK BITES,3.8,7.0,"20 Red Maple Drive, Unit 3 L6X 4L9","Pakistani, Indian",20.0,Brampton
Radica's Hot & Spicy,CASUAL DINING,3.4,7.0,"263 Queen Street East, Brampton L6W 2B8","West Indian, Caribbean",20.0,Brampton
Genesis Bistro & Lounge,CASUAL DINING,3.2,7.0,"83 Kennedy Road South, Brampton",Bar Food,25.0,Brampton
Bucatini,CASUAL DINING,,,"170 Bovaird Drive West, Unit 16, Brampton L7A 1A1",Italian,75.0,Brampton
Friends - All Day Breakfast,CASUAL DINING,3.5,7.0,"155 Clark Boulevard, Brampton L6T 4G6","Canadian, Coffee and Tea",30.0,Brampton
Tandoori Style,CASUAL DINING,3.5,14.0,30 Melanie Drive L6T 4L4,"Pakistani, Indian",35.0,Brampton
Khalsa Pizza,QUICK BITES,3.7,11.0,"Chrysler Drive Centre, 470 Chrysler Drive, Unit 7, Brampton","Pizza, Indian",25.0,Brampton
Good Egg Dining,CASUAL DINING,3.0,7.0,"3 Gateway Boulevard, Unit 5, Brampton L6T 4X2","Diner, Breakfast",25.0,Brampton
Calypso Garden,CASUAL DINING,3.9,8.0,"83 Kennedy Road South, Brampton L6W 3P3","Caribbean, Chinese",25.0,Brampton
Tadka Nation,CASUAL DINING,3.3,6.0,"1625 Steeles Avenue East, Brampton L6T4T7","Chinese, Indian",13.0,Brampton
Royal India,CASUAL DINING,2.7,11.0,"116 Kennedy Road South, Brampton L6W 3E7",Indian,30.0,Brampton
OccaSSions,DESSERT PARLOR,3.5,7.0,"33 McMurchy Avenue North, Brampton","Bakery, Desserts",15.0,Brampton
Bistro at Riverstone,CASUAL DINING,3.7,10.0,"195 Don Minaker Drive, Brampton",American,70.0,Brampton
Di Giovanni Bakery & Deli,BAKERY,3.9,10.0,"9185 Torbram Road, Brampton L6S 6H3","Bakery, Deli, Sandwich",20.0,Brampton
Paramount Fine Foods,CASUAL DINING,3.3,8.0,25 Peel Centre Drive L6T 53H,"Lebanese, Middle Eastern",40.0,Brampton
Mary Brown's,QUICK BITES,3.4,13.0,"Squires Plaza, 10045 Hurontario Street, Unit 8, Brampton",Fast Food,30.0,Brampton
Thinusha,QUICK BITES,3.3,6.0,"107 Kennedy Road South, Brampton L6W 3G2","Sri Lankan, South Indian",25.0,Brampton
Pita Land,QUICK BITES,3.1,12.0,"Squires Plaza, 10045 Hurontario Street, Brampton L6Z 0E6",Middle Eastern,30.0,Brampton
Golden Empire,QUICK BITES,3.3,12.0,"Wanless Centre, 10886 Hurontario Street, Brampton L7A 3R9",Chinese,30.0,Brampton
Pizza Depot,QUICK BITES,3.7,10.0,"65 Braydon Boulevard, Brampton","Pizza, Fast Food",25.0,Brampton
Indo-Canadian Food Hut,CASUAL DINING,3.3,5.0,"373 Steeles Avenue West, Brampton L6Y 0P8",Indian,20.0,Brampton
Taco Bell,QUICK BITES,2.9,10.0,"230 Queen Street East, Brampton","Fast Food, Mexican",20.0,Brampton
Bangalore Biriyani,QUICK BITES,3.5,7.0,"116 Kennedy Road South, Brampton L6W 3E7",Indian,25.0,Brampton
Booster Juice,QUICK BITES,3.4,8.0,"Bramalea City Centre, 25 Peel Centre Drive, Unit 311, Brampton","Juices, Beverages, Healthy Food",20.0,Brampton
Chinese Delicacies,QUICK BITES,3.0,10.0,"220 Wexford Road, Brampton",Chinese,20.0,Brampton
T By Daniel,BEVERAGE SHOP,3.7,6.0,"46 Main St N, Brampton","Tea, Beverages",15.0,Brampton
Pita Nutso,CASUAL DINING,3.2,11.0,"9045 Airport Road, Brampton L6S 0B8","Mediterranean, Sandwich",25.0,Brampton
Moga's Pizza,QUICK BITES,3.7,7.0,"475 Charolais Boulevard, Brampton","Pizza, Fast Food",25.0,Brampton
Pizza Pizza,QUICK BITES,3.1,8.0,"545 Steeles Avenue West, Brampton","Pizza, Fast Food",25.0,Brampton
Spartan Pita & Grill,QUICK BITES,3.4,10.0,"175 Fletcher Creek Boulevard, Brampton L6X 0Y7","Middle Eastern, Mediterranean",,Brampton
Fook Hing,CASUAL DINING,,,499 Ray Lawson Boulevard L6Y 4E6,Chinese,,Brampton
Warraich Meats,QUICK BITES,3.7,10.0,"527 Van Kirk Drive, Unit 101, Brampton L7A 1A4","Indian, Pakistani",35.0,Brampton
Punjabi By Nature,CASUAL DINING,3.0,8.0,"8887 The Gore Road, Brampton",Indian,,Brampton
